t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
12692, 27.80, 22.20, -1.38, 0.44, 9.98, -0.02, 0.02, 0.04
12702, 27.80, 22.20, 1.94, 1.08, 7.84, 0.02, 0.01, -0.06
12712, 27.80, 22.20, 2.08, -1.28, 8.15, 0.01, -0.02, 0.06
12722, 27.80, 22.20, 0.72, 3.31, 8.32, -0.08, 0.05, -0.03
12732, 27.80, 22.20, 1.01, -3.29, 11.50, 0.05, -0.01, 0.00
12741, 27.80, 22.20, 1.01, -3.29, 11.50, 0.05, -0.01, 0.00
12752, 27.80, 22.20, 1.56, -1.32, 9.99, -0.06, -0.03, -0.12
12761, 27.80, 22.20, 1.56, -1.32, 9.99, -0.06, -0.03, -0.12
12771, 27.80, 22.20, -0.22, 5.76, 8.16, -0.01, 0.02, 0.02
12782, 27.80, 22.20, -0.75, 2.16, 10.00, 0.01, -0.05, -0.01
12791, 27.80, 22.20, -0.75, 2.16, 10.00, 0.01, -0.05, -0.01
12801, 27.80, 22.20, -0.62, 5.25, 9.91, -0.06, 0.02, -0.03
12812, 27.80, 22.20, 0.01, 3.26, 8.99, -0.03, 0.02, -0.07
12822, 27.80, 22.20, 2.35, -1.16, 9.97, 0.00, -0.03, -0.02
12832, 27.80, 22.20, -0.18, -0.18, 9.72, 0.06, -0.01, 0.08
12842, 27.80, 22.20, -0.95, -3.28, 10.16, -0.04, 0.00, -0.07
12851, 27.80, 22.20, -0.95, -3.28, 10.16, -0.04, 0.00, -0.07
12862, 27.80, 22.20, 3.20, -0.48, 7.39, 0.03, -0.01, -0.04
12872, 27.80, 22.20, 0.98, -1.94, 10.39, -0.00, 0.01, 0.05
12881, 27.80, 22.20, 0.98, -1.94, 10.39, -0.00, 0.01, 0.05
12892, 27.80, 22.20, 0.21, -3.19, 10.75, 0.07, -0.05, -0.00
12901, 27.80, 22.20, 0.21, -3.19, 10.75, 0.07, -0.05, -0.00
12912, 27.80, 22.20, 1.79, -0.31, 10.06, -0.05, 0.01, -0.08
12922, 27.80, 22.20, 0.07, 1.65, 9.31, 0.07, 0.00, 0.07
12931, 27.80, 22.20, 0.07, 1.65, 9.31, 0.07, 0.00, 0.07
12942, 27.80, 22.20, -0.00, 2.23, 10.10, -0.01, -0.05, 0.00
12952, 27.80, 22.20, -0.25, 3.54, 9.96, -0.01, 0.03, -0.02
12962, 27.80, 22.20, 1.72, -6.26, 9.82, 0.02, -0.02, 0.05
12972, 27.80, 22.20, -0.17, 4.83, 8.14, -0.06, 0.00, -0.08
12981, 27.80, 22.20, -0.17, 4.83, 8.14, -0.06, 0.00, -0.08
12992, 27.80, 22.20, -1.49, -1.64, 8.83, 0.01, 0.02, 0.09
13002, 27.80, 22.20, 1.27, -2.30, 9.38, -0.06, -0.01, -0.12
13012, 27.80, 22.20, 1.54, 3.61, 9.67, 0.01, 0.04, 0.08
13022, 27.80, 22.20, 2.15, -4.19, 10.37, 0.03, 0.03, -0.01
13032, 27.80, 22.20, -0.98, -0.20, 11.64, 0.00, 0.02, 0.02
13042, 27.80, 22.20, -0.89, 1.32, 9.48, 0.00, 0.03, -0.04
13052, 27.80, 22.20, 1.64, -3.90, 9.24, 0.07, -0.03, 0.02
13062, 27.80, 22.20, -1.41, 4.67, 8.16, -0.06, 0.05, -0.03
13072, 27.80, 22.20, 3.18, -2.67, 9.30, -0.01, 0.01, -0.03
13082, 27.80, 22.20, -0.29, 0.38, 9.42, 0.08, -0.01, 0.07
13092, 27.80, 22.20, -0.35, -2.52, 10.37, -0.05, -0.03, -0.05
13102, 27.80, 22.20, -0.08, 2.55, 8.65, -0.02, 0.01, 0.04
13112, 27.80, 22.20, 2.54, -0.26, 7.76, 0.02, 0.01, -0.05
13122, 27.80, 22.20, 2.05, -2.55, 9.11, -0.01, -0.00, 0.06
13132, 27.80, 22.20, -0.49, 3.42, 10.40, -0.04, 0.03, -0.04
13141, 27.80, 22.20, -0.49, 3.42, 10.40, -0.04, 0.03, -0.04
13151, 27.80, 22.20, 2.28, -0.97, 8.94, 0.06, -0.02, -0.01
13162, 27.80, 22.20, 2.72, 1.00, 9.16, -0.01, -0.03, -0.11
13172, 27.80, 22.20, -0.17, 2.84, 8.83, 0.05, 0.01, 0.11
13181, 27.80, 22.20, -0.17, 2.84, 8.83, 0.05, 0.01, 0.11
13191, 27.80, 22.20, 2.29, -6.52, 10.70, 0.02, -0.02, 0.01
13202, 27.80, 22.20, 1.31, 2.63, 9.05, -0.00, 0.02, -0.00
13212, 27.80, 22.20, 1.30, -4.15, 9.44, 0.01, -0.01, 0.05
13222, 27.80, 22.20, 0.68, 4.81, 7.38, -0.06, 0.02, -0.07
13232, 27.80, 22.20, 2.30, -2.63, 9.32, 0.04, -0.04, 0.05
13242, 27.80, 22.20, -0.75, 0.20, 9.62, -0.00, 0.03, 0.02
13252, 27.80, 22.20, 1.04, -1.28, 9.76, -0.05, 0.04, -0.10
13262, 27.80, 22.20, 1.32, 1.26, 10.03, 0.03, 0.03, 0.09
13271, 27.80, 22.20, 1.32, 1.26, 10.03, 0.03, 0.03, 0.09
13282, 27.80, 22.20, -0.85, 1.31, 9.91, -0.00, 0.01, 0.06
13292, 27.80, 22.20, -0.15, -0.41, 8.66, -0.01, 0.03, -0.02
13302, 27.80, 22.20, 0.74, -2.35, 9.65, 0.02, -0.03, 0.00
13312, 27.80, 22.20, -0.16, 5.13, 8.62, -0.06, 0.02, -0.00
13322, 27.80, 22.20, 1.78, -3.49, 10.78, 0.04, -0.00, 0.01
13332, 27.80, 22.20, -1.07, 0.53, 9.08, 0.03, -0.02, 0.04
13342, 27.80, 22.20, 0.81, -3.08, 8.92, -0.07, -0.03, -0.09
13352, 27.80, 22.20, 2.18, 3.73, 8.96, 0.01, 0.01, 0.02
13362, 27.80, 22.20, 1.18, -2.99, 10.69, 0.05, 0.00, -0.01
13372, 27.80, 22.20, 0.01, -3.53, 11.32, -0.01, -0.06, 0.05
13382, 27.80, 22.20, -2.26, 3.52, 9.56, 0.01, -0.02, -0.07
13392, 27.80, 22.20, 1.23, -4.12, 9.99, 0.06, 0.03, 0.07
13402, 27.80, 22.20, -0.70, 0.31, 8.92, -0.06, 0.05, -0.04
13412, 27.80, 22.20, 2.16, 0.77, 10.19, 0.01, -0.04, -0.06
13422, 27.80, 22.20, -0.70, 0.18, 9.68, 0.05, -0.00, 0.11
13431, 27.80, 22.20, -0.70, 0.18, 9.68, 0.05, -0.00, 0.11
13441, 27.80, 22.20, -0.21, -7.00, 10.06, -0.01, 0.02, -0.02
13451, 27.80, 22.20, 0.76, 3.39, 9.03, -0.02, -0.00, 0.01
13462, 27.80, 22.20, 1.62, -1.85, 10.88, 0.01, -0.01, 0.01
13472, 27.80, 22.20, -1.63, 3.98, 10.32, -0.03, 0.04, -0.03
13482, 27.80, 22.20, 0.92, -6.66, 10.34, 0.05, -0.05, 0.05
13492, 27.80, 22.20, -1.69, 2.74, 8.34, -0.05, -0.02, -0.08
13502, 27.80, 22.20, 2.37, 0.62, 10.24, 0.01, -0.00, -0.04
13512, 27.80, 22.20, -0.45, -0.67, 10.24, 0.04, 0.02, 0.11
13522, 27.80, 22.20, -0.06, -3.61, 9.92, -0.04, -0.05, -0.09
13532, 27.80, 22.20, -1.04, 4.92, 8.76, -0.01, 0.00, 0.04
13542, 27.80, 22.20, 2.83, -0.71, 7.92, 0.04, 0.03, -0.03
13552, 27.80, 22.20, 2.17, -2.90, 9.53, 0.00, 0.02, 0.04
13562, 27.80, 22.20, -0.34, 0.80, 10.26, -0.03, 0.01, -0.03
13572, 27.80, 22.20, 1.37, -4.43, 10.75, 0.10, -0.03, 0.03
13581, 27.80, 22.20, 1.37, -4.43, 10.75, 0.10, -0.03, 0.03
13592, 27.80, 22.20, 2.39, -1.68, 8.77, -0.03, -0.01, -0.05
13601, 27.80, 22.20, 2.39, -1.68, 8.77, -0.03, -0.01, -0.05
13612, 27.80, 22.20, 0.57, -4.58, 10.07, -0.03, 0.01, -0.04
13622, 27.80, 22.20, -0.86, 2.85, 10.34, -0.02, 0.03, 0.04
13632, 27.80, 22.20, 0.99, 0.51, 8.15, 0.00, 0.01, -0.03
13642, 27.80, 22.20, 2.12, -4.15, 8.48, 0.00, -0.02, 0.05
13652, 27.80, 22.20, 0.67, 4.59, 9.37, -0.00, 0.04, -0.06
13662, 27.80, 22.20, 1.32, -2.93, 11.36, 0.07, -0.02, 0.07
13671, 27.80, 22.20, 1.32, -2.93, 11.36, 0.07, -0.02, 0.07
13681, 27.80, 22.20, -0.17, -1.15, 8.90, 0.01, -0.01, 0.07
13692, 27.80, 22.20, 0.07, 4.09, 9.26, 0.06, 0.04, 0.11
13701, 27.80, 22.20, 0.07, 4.09, 9.26, 0.06, 0.04, 0.11
13712, 27.80, 22.20, 0.01, 3.60, 10.06, -0.01, -0.01, -0.01
13722, 27.80, 22.20, 0.42, 2.96, 9.58, -0.00, 0.01, -0.01
13732, 27.80, 22.20, 1.67, -5.13, 10.78, -0.01, 0.01, 0.04
13742, 27.80, 22.20, -0.65, 4.20, 8.60, -0.07, 0.03, -0.07
13752, 27.80, 22.20, 2.29, -2.40, 8.92, 0.05, -0.02, 0.04
13762, 27.80, 22.20, -1.35, 1.28, 9.20, 0.03, -0.00, 0.06
13772, 27.80, 22.20, 0.13, -2.02, 9.40, -0.08, 0.01, -0.09
13782, 27.80, 22.20, 2.67, 2.13, 8.44, 0.03, 0.01, 0.06
13792, 27.80, 22.20, 3.16, -1.96, 9.58, 0.05, -0.03, -0.05
13802, 27.80, 22.20, -0.10, -2.46, 11.70, 0.00, -0.02, 0.05
13812, 27.80, 22.20, -1.81, 0.66, 10.50, -0.03, 0.02, -0.02
13822, 27.80, 22.20, 0.34, -3.45, 10.60, 0.06, -0.03, 0.02
13832, 27.80, 22.20, -2.57, 1.70, 9.16, -0.07, 0.02, -0.03
13842, 27.80, 22.20, 1.67, -0.52, 9.36, 0.00, 0.00, -0.07
13852, 27.80, 22.20, 0.23, 1.46, 7.80, 0.07, 0.03, 0.10
13861, 27.80, 22.20, 0.23, 1.46, 7.80, 0.07, 0.03, 0.10
13871, 27.80, 22.20, 2.48, -4.69, 10.18, 0.04, -0.04, -0.01
13882, 27.80, 22.20, 0.97, 3.55, 9.22, -0.01, 0.05, -0.00
13892, 27.80, 22.20, 1.10, -6.39, 10.32, -0.01, 0.01, 0.05
13902, 27.80, 22.20, 0.02, 4.56, 8.33, -0.06, 0.03, -0.09
13911, 27.80, 22.20, 0.02, 4.56, 8.33, -0.06, 0.03, -0.09
13922, 27.80, 22.20, -1.64, -2.80, 9.29, -0.00, -0.02, 0.07
13932, 27.80, 22.20, 0.46, -2.13, 8.60, -0.08, -0.01, -0.13
13941, 27.80, 22.20, 0.46, -2.13, 8.60, -0.08, -0.01, -0.13
13952, 27.80, 22.20, 3.18, -2.17, 9.43, 0.06, -0.02, -0.03
13962, 27.80, 22.20, 0.23, -2.56, 11.28, -0.01, -0.04, 0.04
13971, 27.80, 22.20, 0.23, -2.56, 11.28, -0.01, -0.04, 0.04
13981, 27.80, 22.20, 0.29, 3.73, 8.80, -0.04, 0.04, -0.02
13992, 27.80, 22.20, -1.95, 3.15, 9.46, -0.08, 0.01, -0.01
14001, 27.80, 22.20, -1.95, 3.15, 9.46, -0.08, 0.01, -0.01
14012, 27.80, 22.20, 0.72, 2.67, 8.78, 0.11, 0.01, 0.08
14022, 27.80, 22.20, -0.26, -5.28, 10.26, -0.03, -0.02, -0.04
14032, 27.80, 22.20, 0.29, 1.65, 10.14, -0.03, 0.00, 0.02
14042, 27.80, 22.20, 0.10, 1.79, 9.35, 0.01, 0.02, -0.04
14052, 27.80, 22.20, 1.42, -4.27, 9.61, 0.00, 0.01, 0.05
14061, 27.80, 22.20, 1.42, -4.27, 9.61, 0.00, 0.01, 0.05
14071, 27.80, 22.20, -0.33, 3.06, 8.15, -0.08, 0.03, -0.05
14082, 27.80, 22.20, -1.51, -3.22, 9.23, -0.02, 0.02, 0.02
14092, 27.80, 22.20, 1.06, -1.19, 9.99, -0.04, 0.00, -0.13
14102, 27.80, 22.20, 0.80, 4.53, 10.81, 0.05, 0.01, 0.12
14112, 27.80, 22.20, 0.45, -6.37, 10.58, -0.00, -0.03, -0.02
14122, 27.80, 22.20, -0.72, 1.01, 10.06, -0.00, -0.01, -0.00
14131, 27.80, 22.20, -0.72, 1.01, 10.06, -0.00, -0.01, -0.00
14142, 27.80, 22.20, 2.82, -3.14, 9.52, 0.01, -0.03, 0.02
14152, 27.80, 22.20, -1.26, 3.57, 8.75, -0.09, 0.04, -0.04
14162, 27.80, 22.20, 1.92, -4.11, 10.26, 0.04, -0.02, 0.03
14172, 27.80, 22.20, -0.86, 1.01, 8.82, 0.03, -0.01, 0.03
14181, 27.80, 22.20, -0.86, 1.01, 8.82, 0.03, -0.01, 0.03
14192, 27.80, 22.20, 1.33, 2.28, 8.43, 0.01, 0.03, 0.05
14202, 27.80, 22.20, 2.26, -2.03, 9.70, 0.04, -0.03, -0.03
14211, 27.80, 22.20, 2.26, -2.03, 9.70, 0.04, -0.03, -0.03
14222, 27.80, 22.20, -1.78, 2.46, 10.42, 0.00, 0.01, -0.05
14231, 27.80, 22.20, -1.78, 2.46, 10.42, 0.00, 0.01, -0.05
14242, 27.80, 22.20, -1.01, 0.80, 8.48, -0.08, 0.01, -0.03
14252, 27.80, 22.20, 3.71, 1.30, 9.24, 0.05, -0.04, -0.04
14262, 27.80, 22.20, -0.23, 0.80, 9.67, 0.02, 0.01, 0.11
14272, 27.80, 22.20, -0.71, -7.57, 10.62, -0.07, -0.03, -0.08
14282, 27.80, 22.20, -1.76, 6.35, 9.23, 0.00, -0.02, -0.01
14292, 27.80, 22.20, 2.11, 1.23, 8.01, 0.04, 0.01, 0.02
14302, 27.80, 22.20, 2.87, -4.13, 7.99, -0.01, 0.02, 0.05
14311, 27.80, 22.20, 2.87, -4.13, 7.99, -0.01, 0.02, 0.05
14322, 27.80, 22.20, 1.02, -3.80, 10.87, 0.06, -0.04, 0.07
14331, 27.80, 22.20, 1.02, -3.80, 10.87, 0.06, -0.04, 0.07
14342, 27.80, 22.20, 1.18, -0.94, 9.80, -0.02, -0.00, -0.07
14352, 27.80, 22.20, 0.48, 1.44, 9.45, 0.05, 0.01, 0.10
14362, 27.80, 22.20, 0.83, -5.32, 9.05, 0.01, -0.03, -0.07
14372, 27.80, 22.20, -0.50, 2.58, 10.07, -0.02, 0.01, 0.05
14381, 27.80, 22.20, -0.50, 2.58, 10.07, -0.02, 0.01, 0.05
14392, 27.80, 22.20, 1.12, -2.84, 10.18, 0.01, -0.01, 0.01
14402, 27.80, 22.20, -0.23, 6.32, 8.17, -0.07, 0.02, -0.03
14412, 27.80, 22.20, 1.73, -4.65, 9.91, 0.06, -0.01, 0.06
14422, 27.80, 22.20, -1.65, -0.67, 9.04, 0.01, 0.02, -0.00
14432, 27.80, 22.20, 1.11, -2.43, 9.56, -0.06, -0.01, -0.09
14442, 27.80, 22.20, 2.71, 3.74, 9.42, 0.05, -0.01, 0.06
14452, 27.80, 22.20, 0.01, -4.51, 10.03, 0.00, 0.00, -0.02
14462, 27.80, 22.20, -0.77, 1.01, 10.50, -0.03, 0.01, 0.04
14472, 27.80, 22.20, 1.43, 1.53, 8.17, 0.01, 0.01, -0.07
14482, 27.80, 22.20, 1.25, -1.67, 8.77, 0.02, -0.02, 0.05
14491, 27.80, 22.20, 1.25, -1.67, 8.77, 0.02, -0.02, 0.05
14501, 27.80, 22.20, -0.60, -0.02, 8.71, -0.06, 0.03, -0.03
14511, 27.80, 22.20, 2.07, -0.29, 10.78, 0.01, -0.02, -0.07
14522, 27.80, 22.20, 1.80, -0.36, 9.77, -0.09, -0.01, -0.11
14531, 27.80, 22.20, 1.80, -0.36, 9.77, -0.09, -0.01, -0.11
14542, 27.80, 22.20, 0.17, -8.29, 9.84, 0.04, -0.03, 0.00
14552, 27.80, 22.20, 0.20, 3.81, 9.70, -0.00, -0.04, 0.02
14562, 27.80, 22.20, 0.50, 4.43, 9.13, -0.03, 0.03, -0.03
14572, 27.80, 22.20, 1.27, -6.17, 10.52, 0.04, -0.01, 0.04
14582, 27.80, 22.20, 0.53, 5.72, 8.42, -0.05, 0.01, -0.10
14591, 27.80, 22.20, 0.53, 5.72, 8.42, -0.05, 0.01, -0.10
14602, 27.80, 22.20, -1.58, -2.17, 9.42, 0.03, 0.01, 0.09
14611, 27.80, 22.20, -1.58, -2.17, 9.42, 0.03, 0.01, 0.09
14622, 27.80, 22.20, 0.79, 2.52, 10.36, -0.00, 0.02, 0.06
14631, 27.80, 22.20, 0.79, 2.52, 10.36, -0.00, 0.02, 0.06
14642, 27.80, 22.20, -0.69, 0.80, 9.56, 0.02, 0.01, 0.04
14651, 27.80, 22.20, -0.69, 0.80, 9.56, 0.02, 0.01, 0.04
14661, 27.80, 22.20, 0.77, 1.36, 9.24, -0.04, 0.03, -0.03
14671, 27.80, 22.20, 2.02, -3.32, 11.54, 0.06, -0.05, 0.02
14682, 27.80, 22.20, 1.41, -4.06, 10.93, -0.02, 0.00, -0.05
14692, 27.80, 22.20, -0.37, 0.58, 9.19, 0.09, -0.01, 0.07
14702, 27.80, 22.20, 0.56, -2.54, 9.00, -0.04, -0.04, -0.03
14711, 27.80, 22.20, 0.56, -2.54, 9.00, -0.04, -0.04, -0.03
14722, 27.80, 22.20, 2.22, -2.69, 9.20, 0.04, 0.03, -0.02
14731, 27.80, 22.20, 2.22, -2.69, 9.20, 0.04, 0.03, -0.02
14741, 27.80, 22.20, 0.68, -3.82, 9.52, 0.02, -0.03, 0.05
14752, 27.80, 22.20, 0.35, -4.43, 10.69, 0.08, 0.01, 0.07
14761, 27.80, 22.20, 0.35, -4.43, 10.69, 0.08, 0.01, 0.07
14772, 27.80, 22.20, 2.36, 0.40, 8.09, -0.03, -0.03, -0.12
14782, 27.80, 22.20, 0.38, 3.08, 8.86, 0.05, 0.01, 0.11
14792, 27.80, 22.20, 0.41, -5.63, 10.35, -0.01, -0.01, -0.02
14802, 27.80, 22.20, -0.60, 2.73, 10.40, -0.01, -0.01, 0.01
14812, 27.80, 22.20, 1.85, 0.08, 8.86, 0.02, 0.02, -0.01
14822, 27.80, 22.20, 2.09, -1.17, 9.05, 0.03, -0.01, 0.02
14832, 27.80, 22.20, -0.29, 5.97, 7.90, -0.11, 0.04, -0.04
14842, 27.80, 22.20, 2.33, -6.84, 8.60, 0.03, -0.04, 0.02
14852, 27.80, 22.20, -2.76, 0.24, 9.53, 0.07, -0.04, 0.03
14862, 27.80, 22.20, 1.87, 0.34, 10.09, -0.09, 0.01, -0.07
14872, 27.80, 22.20, 1.37, 0.19, 9.91, -0.02, 0.03, 0.05
14882, 27.80, 22.20, 1.34, -5.00, 10.55, 0.05, -0.02, -0.04
14891, 27.80, 22.20, 1.34, -5.00, 10.55, 0.05, -0.02, -0.04
14902, 27.80, 22.20, -1.38, 3.05, 9.00, -0.02, 0.01, -0.03
14911, 27.80, 22.20, -1.38, 3.05, 9.00, -0.02, 0.01, -0.03
14922, 27.80, 22.20, 0.42, 1.63, 8.28, -0.04, 0.02, -0.03
14931, 27.80, 22.20, 0.42, 1.63, 8.28, -0.04, 0.02, -0.03
14942, 27.80, 22.20, -0.80, 0.27, 9.57, 0.06, 0.04, 0.10
14952, 27.80, 22.20, -0.39, -4.68, 9.83, -0.05, -0.01, -0.04
14962, 27.80, 22.20, 0.73, 5.53, 7.90, -0.00, 0.04, 0.01
14972, 27.80, 22.20, 3.26, 0.09, 7.77, 0.00, 0.06, 0.01
14982, 27.80, 22.20, 2.15, -4.51, 9.47, -0.01, -0.01, 0.04
14992, 27.80, 22.20, -2.31, 2.85, 10.69, -0.04, 0.01, -0.07
15002, 27.80, 22.20, -0.13, -5.04, 11.40, 0.06, -0.04, 0.06
15012, 27.80, 22.20, -1.24, 2.12, 9.66, -0.00, -0.01, 0.03
15022, 27.80, 22.20, 1.60, 0.60, 9.73, -0.07, -0.01, -0.09
15031, 27.80, 22.20, 1.60, 0.60, 9.73, -0.07, -0.01, -0.09
15042, 27.80, 22.20, 0.19, -4.98, 9.88, 0.04, -0.04, -0.05
15052, 27.80, 22.20, -0.55, 3.75, 10.17, -0.03, -0.01, 0.05
15062, 27.80, 22.20, -0.24, -0.75, 9.50, -0.02, 0.02, -0.02
15072, 27.80, 22.20, 2.32, -1.62, 8.66, 0.03, -0.00, 0.00
15081, 27.80, 22.20, 2.32, -1.62, 8.66, 0.03, -0.00, 0.00
15092, 27.80, 22.20, 2.88, -3.90, 9.13, 0.03, -0.00, 0.02
15101, 27.80, 22.20, 2.88, -3.90, 9.13, 0.03, -0.00, 0.02
15112, 27.80, 22.20, 1.40, -3.62, 10.46, -0.07, 0.01, -0.09
15122, 27.80, 22.20, 1.21, 4.38, 10.17, 0.03, 0.01, 0.05
15132, 27.80, 22.20, 0.61, -5.03, 10.21, 0.03, 0.00, 0.01
15141, 27.80, 22.20, 0.61, -5.03, 10.21, 0.03, 0.00, 0.01
15152, 27.80, 22.20, -0.71, 4.43, 8.74, 0.01, -0.01, -0.08
15162, 27.80, 22.20, 2.00, -2.77, 9.91, 0.04, -0.02, 0.06
15172, 27.80, 22.20, -0.87, 0.92, 8.90, -0.07, 0.03, -0.04
15182, 27.80, 22.20, 2.43, -0.28, 9.85, 0.03, -0.03, -0.05
15191, 27.80, 22.20, 2.43, -0.28, 9.85, 0.03, -0.03, -0.05
15201, 27.80, 22.20, 0.10, 3.12, 8.75, 0.05, -0.00, 0.14
15212, 27.80, 22.20, 1.42, 3.97, 8.84, 0.00, 0.02, 0.04
15222, 27.80, 22.20, 2.75, -6.14, 10.04, 0.04, 0.01, 0.01
15232, 27.80, 22.20, -0.43, 0.15, 11.10, -0.00, -0.02, 0.01
15242, 27.80, 22.20, -2.42, 4.75, 10.44, -0.02, 0.03, -0.03
15252, 27.80, 22.20, 1.16, -7.19, 9.18, 0.06, -0.03, 0.05
15261, 27.80, 22.20, 1.16, -7.19, 9.18, 0.06, -0.03, 0.05
15272, 27.80, 22.20, 2.53, 0.17, 10.35, -0.02, -0.02, -0.03
15282, 27.80, 22.20, 0.35, -0.77, 9.31, 0.05, 0.01, 0.09
15292, 27.80, 22.20, -0.62, -3.57, 10.05, -0.03, -0.02, -0.07
15302, 27.80, 22.20, 0.67, 3.75, 8.27, -0.01, 0.01, 0.05
15312, 27.80, 22.20, 2.90, -0.22, 7.89, 0.04, 0.01, -0.05
15322, 27.80, 22.20, 1.59, -2.26, 9.66, -0.00, 0.00, 0.06
15331, 27.80, 22.20, 1.59, -2.26, 9.66, -0.00, 0.00, 0.06
15342, 27.80, 22.20, -0.07, -3.78, 10.53, 0.07, -0.03, 0.01
15352, 27.80, 22.20, -2.02, 2.72, 9.79, -0.04, 0.05, 0.02
15362, 27.80, 22.20, 3.09, 0.12, 8.76, -0.05, 0.03, -0.07
15371, 27.80, 22.20, 3.09, 0.12, 8.76, -0.05, 0.03, -0.07
15382, 27.80, 22.20, -0.06, -6.60, 10.13, -0.02, -0.04, -0.04
15392, 27.80, 22.20, -0.05, 3.53, 10.81, 0.00, 0.01, 0.02
15402, 27.80, 22.20, -0.07, 1.42, 9.82, 0.01, 0.04, -0.01
15412, 27.80, 22.20, 2.45, -4.80, 8.26, -0.01, -0.03, 0.05
15421, 27.80, 22.20, 2.45, -4.80, 8.26, -0.01, -0.03, 0.05
15432, 27.80, 22.20, 2.10, -2.63, 10.65, 0.04, -0.01, 0.06
15442, 27.80, 22.20, -1.62, -2.49, 9.79, -0.02, 0.01, 0.04
15452, 27.80, 22.20, 1.54, -0.15, 9.49, -0.07, -0.02, -0.13
15461, 27.80, 22.20, 1.54, -0.15, 9.49, -0.07, -0.02, -0.13
15472, 27.80, 22.20, -0.02, -6.45, 9.93, 0.03, -0.02, -0.03
15482, 27.80, 22.20, 0.56, 2.31, 9.18, -0.01, -0.01, 0.03
15492, 27.80, 22.20, 0.84, 0.19, 8.96, -0.00, 0.01, -0.01
15502, 27.80, 22.20, 1.85, -3.29, 10.31, 0.04, -0.02, 0.00
15512, 27.80, 22.20, -0.34, 6.68, 8.58, -0.08, 0.06, -0.03
15521, 27.80, 22.20, -0.34, 6.68, 8.58, -0.08, 0.06, -0.03
15531, 27.80, 22.20, 2.93, -2.88, 8.87, -0.03, -0.03, -0.04
15542, 27.80, 22.20, 1.78, -1.15, 10.11, -0.07, 0.01, -0.06
15551, 27.80, 22.20, 1.78, -1.15, 10.11, -0.07, 0.01, -0.06
15562, 27.80, 22.20, 0.15, -5.26, 11.05, 0.04, -0.05, -0.04
15572, 27.80, 22.20, -1.24, -0.49, 9.72, -0.01, -0.06, 0.04
15582, 27.80, 22.20, -0.57, 3.33, 8.99, 0.02, 0.01, -0.06
15592, 27.80, 22.20, 1.66, -2.50, 10.63, 0.04, 0.02, 0.06
15602, 27.80, 22.20, 0.70, 0.55, 8.21, -0.09, 0.01, -0.02
15612, 27.80, 22.20, 1.74, -1.06, 9.29, 0.05, -0.03, -0.04
15622, 27.80, 22.20, -2.06, 0.79, 10.32, 0.02, 0.03, 0.09
15631, 27.80, 22.20, -2.06, 0.79, 10.32, 0.02, 0.03, 0.09
15642, 27.80, 22.20, 3.18, 5.11, 7.94, 0.02, 0.02, 0.01
15652, 27.80, 22.20, 1.55, -4.46, 10.35, 0.02, -0.04, 0.01
15662, 27.80, 22.20, -0.82, -2.08, 11.24, 0.01, -0.02, 0.03
15671, 27.80, 22.20, -0.82, -2.08, 11.24, 0.01, -0.02, 0.03
15681, 27.80, 22.20, 1.11, 4.45, 8.09, -0.05, 0.03, -0.08
15692, 27.80, 22.20, 0.09, 4.66, 9.03, -0.06, 0.04, -0.06
15702, 27.80, 22.20, 2.47, -0.81, 10.62, 0.03, 0.04, -0.01
15711, 27.80, 22.20, 2.47, -0.81, 10.62, 0.03, 0.04, -0.01
15721, 27.80, 22.20, 0.75, 1.33, 8.77, 0.04, 0.02, 0.09
15732, 27.80, 22.20, 0.96, 6.07, 8.57, -0.02, 0.05, 0.07
15742, 27.80, 22.20, 1.99, -4.37, 9.33, 0.01, 0.02, -0.01
15752, 27.80, 22.20, 1.33, -0.73, 10.51, 0.01, -0.02, 0.02
15762, 27.80, 22.20, -1.61, 2.73, 10.47, -0.01, 0.01, -0.03
15772, 27.80, 22.20, 0.95, -5.35, 10.02, 0.07, -0.02, 0.03
15782, 27.80, 22.20, -1.97, 2.91, 8.99, -0.05, 0.01, -0.05
15792, 27.80, 22.20, 2.86, -2.47, 9.52, -0.01, -0.03, -0.03
15802, 27.80, 22.20, 0.36, 1.94, 9.56, 0.08, -0.03, 0.08
15812, 27.80, 22.20, -0.38, -3.14, 10.69, -0.05, 0.00, -0.05
15821, 27.80, 22.20, -0.38, -3.14, 10.69, -0.05, 0.00, -0.05
15832, 27.80, 22.20, 2.88, 0.40, 6.83, 0.03, -0.01, -0.06
15842, 27.80, 22.20, 1.47, -0.70, 10.19, -0.00, -0.05, 0.07
15852, 27.80, 22.20, -1.13, 1.43, 10.70, -0.04, 0.04, -0.03
15862, 27.80, 22.20, 0.39, -3.79, 12.18, 0.08, -0.01, 0.02
15872, 27.80, 22.20, -1.77, 1.96, 9.11, -0.05, 0.02, -0.01
15882, 27.80, 22.20, 2.14, -0.66, 8.93, -0.00, -0.02, -0.08
15891, 27.80, 22.20, 2.14, -0.66, 8.93, -0.00, -0.02, -0.08
15902, 27.80, 22.20, -0.24, -7.78, 10.50, -0.04, -0.00, -0.04
15912, 27.80, 22.20, -1.21, 5.62, 9.82, -0.01, -0.01, -0.00
