t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
23021, 27.90, 22.10, -0.65, -0.64, 9.05, -0.10, 0.01, -0.09
23031, 27.90, 22.10, -1.80, 1.08, 8.65, -0.02, 0.03, 0.09
23041, 27.90, 22.10, -1.74, -2.83, 10.69, -0.03, 0.00, -0.06
23052, 27.90, 22.10, 1.13, -1.94, 9.72, 0.00, 0.04, -0.06
23061, 27.90, 22.10, 1.13, -1.94, 9.72, 0.00, 0.04, -0.06
23072, 27.90, 22.10, 0.03, 2.95, 9.30, -0.02, 0.06, -0.02
23081, 27.90, 22.10, 0.03, 2.95, 9.30, -0.02, 0.06, -0.02
23091, 27.90, 22.10, 0.23, -5.95, 11.38, 0.05, 0.00, 0.04
23101, 27.90, 22.10, -2.76, 0.09, 9.22, -0.09, 0.06, -0.01
23111, 27.90, 22.10, 1.50, -3.19, 9.17, -0.06, 0.04, -0.06
23121, 27.90, 22.10, -2.21, 2.52, 9.12, 0.00, 0.03, 0.05
23131, 27.90, 22.10, -2.66, -1.71, 9.68, -0.07, 0.03, -0.06
23141, 27.90, 22.10, 0.62, 3.96, 8.37, -0.06, 0.07, 0.03
23151, 27.90, 22.10, 2.96, -0.43, 9.54, -0.01, 0.05, -0.05
23161, 27.90, 22.10, -2.04, 0.11, 10.63, -0.07, 0.01, 0.07
23171, 27.90, 22.10, -1.30, 0.01, 8.24, -0.05, 0.07, -0.05
23181, 27.90, 22.10, 2.22, -5.23, 8.97, 0.03, 0.04, 0.02
23192, 27.90, 22.10, -1.02, -5.67, 10.91, 0.02, 0.02, 0.02
23201, 27.90, 22.10, -1.02, -5.67, 10.91, 0.02, 0.02, 0.02
23211, 27.90, 22.10, -2.35, 0.14, 8.37, -0.04, 0.12, 0.09
23222, 27.90, 22.10, -1.22, 2.75, 9.67, 0.01, 0.10, 0.05
23231, 27.90, 22.10, -1.22, 2.75, 9.67, 0.01, 0.10, 0.05
23241, 27.90, 22.10, -1.41, -1.63, 9.59, -0.01, 0.06, -0.01
23251, 27.90, 22.10, -0.66, 0.19, 10.61, -0.07, 0.10, 0.03
23261, 27.90, 22.10, 1.42, 1.70, 9.61, -0.00, 0.09, -0.07
23271, 27.90, 22.10, 1.43, -2.30, 8.63, -0.04, 0.04, 0.04
23282, 27.90, 22.10, 1.53, -4.96, 8.83, 0.03, 0.07, 0.06
23291, 27.90, 22.10, 1.53, -4.96, 8.83, 0.03, 0.07, 0.06
23301, 27.90, 22.10, -1.95, -1.57, 9.66, -0.06, 0.10, 0.02
23311, 27.90, 22.10, 0.06, -1.12, 8.29, -0.06, 0.01, -0.10
23321, 27.90, 22.10, -1.62, 3.40, 8.65, -0.04, 0.08, 0.11
23331, 27.90, 22.10, -2.54, -6.56, 10.39, -0.07, 0.04, -0.07
23342, 27.90, 22.10, -0.91, -1.86, 9.59, -0.01, 0.00, -0.01
23352, 27.90, 22.10, -0.31, 1.51, 9.76, -0.06, 0.03, 0.01
23362, 27.90, 22.10, -0.11, 1.87, 10.07, -0.02, 0.07, -0.07
23372, 27.90, 22.10, 2.21, -5.11, 10.02, -0.02, 0.05, 0.04
23381, 27.90, 22.10, 2.21, -5.11, 10.02, -0.02, 0.05, 0.04
23392, 27.90, 22.10, 0.55, -3.47, 10.35, 0.00, 0.06, 0.05
23402, 27.90, 22.10, -3.30, -2.64, 9.98, -0.05, 0.08, 0.04
23411, 27.90, 22.10, -3.30, -2.64, 9.98, -0.05, 0.08, 0.04
23422, 27.90, 22.10, -0.88, 4.94, 8.66, -0.03, 0.06, 0.10
23431, 27.90, 22.10, -0.88, 4.94, 8.66, -0.03, 0.06, 0.10
23442, 27.90, 22.10, -1.97, 4.08, 10.94, -0.06, 0.06, -0.00
23451, 27.90, 22.10, -1.97, 4.08, 10.94, -0.06, 0.06, -0.00
23461, 27.90, 22.10, -1.01, 3.09, 8.74, -0.03, 0.07, -0.04
23472, 27.90, 22.10, -0.08, 2.25, 9.60, -0.08, 0.10, -0.04
23481, 27.90, 22.10, -0.08, 2.25, 9.60, -0.08, 0.10, -0.04
23492, 27.90, 22.10, -2.83, 0.83, 8.62, -0.06, 0.05, -0.05
23501, 27.90, 22.10, -2.83, 0.83, 8.62, -0.06, 0.05, -0.05
23511, 27.90, 22.10, -1.20, -0.20, 10.21, -0.10, 0.04, -0.08
23522, 27.90, 22.10, -1.74, -2.65, 10.33, -0.05, 0.00, -0.09
23532, 27.90, 22.10, -1.02, 5.97, 8.06, -0.07, 0.02, 0.04
23541, 27.90, 22.10, -1.02, 5.97, 8.06, -0.07, 0.02, 0.04
23552, 27.90, 22.10, 0.23, -1.95, 11.54, -0.02, 0.05, 0.04
23561, 27.90, 22.10, 0.23, -1.95, 11.54, -0.02, 0.05, 0.04
23571, 27.90, 22.10, 1.54, 0.18, 7.29, -0.07, 0.08, -0.07
23581, 27.90, 22.10, 1.26, -4.15, 9.52, 0.02, -0.01, 0.03
23592, 27.90, 22.10, -0.01, -5.58, 10.29, -0.04, 0.02, -0.02
23601, 27.90, 22.10, -0.01, -5.58, 10.29, -0.04, 0.02, -0.02
23611, 27.90, 22.10, -1.14, 4.85, 8.34, 0.01, 0.00, 0.05
23621, 27.90, 22.10, -1.55, -2.07, 10.12, -0.05, 0.01, -0.04
23631, 27.90, 22.10, -1.64, 1.29, 10.40, -0.07, 0.04, 0.02
23642, 27.90, 22.10, -1.75, 0.25, 10.19, -0.05, -0.01, 0.04
23651, 27.90, 22.10, -1.75, 0.25, 10.19, -0.05, -0.01, 0.04
23661, 27.90, 22.10, -0.95, 2.50, 10.06, -0.07, 0.07, -0.03
23671, 27.90, 22.10, -0.04, -4.54, 11.15, 0.03, 0.01, 0.02
23681, 27.90, 22.10, -2.34, -1.03, 8.56, -0.07, 0.06, -0.03
23692, 27.90, 22.10, -2.97, 0.50, 9.46, -0.06, 0.08, 0.07
23701, 27.90, 22.10, -2.97, 0.50, 9.46, -0.06, 0.08, 0.07
23712, 27.90, 22.10, 0.00, 5.42, 10.51, 0.00, 0.07, 0.04
23722, 27.90, 22.10, -1.09, -3.03, 10.09, 0.00, 0.02, -0.01
23731, 27.90, 22.10, -1.09, -3.03, 10.09, 0.00, 0.02, -0.01
23742, 27.90, 22.10, 0.77, 0.78, 9.65, -0.01, 0.08, -0.06
23752, 27.90, 22.10, 1.99, -4.05, 8.90, -0.03, 0.04, 0.03
23762, 27.90, 22.10, -0.52, 4.95, 8.32, -0.08, 0.08, -0.06
23772, 27.90, 22.10, 0.76, -3.42, 11.57, 0.02, 0.08, 0.05
23781, 27.90, 22.10, 0.76, -3.42, 11.57, 0.02, 0.08, 0.05
23791, 27.90, 22.10, -0.73, -1.29, 9.32, -0.01, 0.08, 0.08
23802, 27.90, 22.10, -0.72, 4.11, 9.03, -0.01, 0.05, 0.12
23811, 27.90, 22.10, -0.72, 4.11, 9.03, -0.01, 0.05, 0.12
23821, 27.90, 22.10, -0.36, -3.72, 11.12, -0.01, 0.06, -0.02
23832, 27.90, 22.10, 3.19, -0.14, 7.37, -0.00, 0.07, -0.02
23842, 27.90, 22.10, 1.92, -2.99, 10.18, -0.03, 0.03, 0.02
23851, 27.90, 22.10, 1.92, -2.99, 10.18, -0.03, 0.03, 0.02
23862, 27.90, 22.10, 0.37, -6.48, 11.37, 0.02, 0.04, 0.06
23871, 27.90, 22.10, 0.37, -6.48, 11.37, 0.02, 0.04, 0.06
23881, 27.90, 22.10, -2.13, 0.32, 9.10, -0.05, 0.05, 0.01
23892, 27.90, 22.10, -0.74, -1.91, 10.55, -0.02, 0.12, 0.10
23902, 27.90, 22.10, -0.89, -1.45, 10.12, -0.09, 0.04, -0.10
23911, 27.90, 22.10, -0.89, -1.45, 10.12, -0.09, 0.04, -0.10
23921, 27.90, 22.10, -1.82, 3.30, 10.16, -0.07, 0.05, 0.05
23931, 27.90, 22.10, 0.67, -0.50, 10.01, -0.02, 0.13, -0.02
23941, 27.90, 22.10, 3.55, -2.52, 9.43, -0.01, 0.06, -0.00
23951, 27.90, 22.10, -0.29, 2.39, 7.38, -0.10, 0.08, -0.05
23961, 27.90, 22.10, 1.23, -6.23, 10.07, 0.04, 0.02, 0.03
23971, 27.90, 22.10, -4.34, -0.63, 10.34, -0.09, 0.10, -0.01
23981, 27.90, 22.10, 0.37, -1.10, 8.67, -0.08, 0.06, -0.05
23991, 27.90, 22.10, -0.76, 4.30, 8.21, 0.01, 0.02, 0.08
24002, 27.90, 22.10, 0.76, 2.06, 10.38, -0.02, 0.10, 0.07
24011, 27.90, 22.10, 0.76, 2.06, 10.38, -0.02, 0.10, 0.07
24021, 27.90, 22.10, 2.25, 0.94, 7.37, -0.01, 0.04, -0.06
24031, 27.90, 22.10, 0.80, -1.55, 8.21, -0.07, 0.01, 0.07
24042, 27.90, 22.10, 1.06, -4.79, 10.64, 0.00, 0.05, 0.03
24052, 27.90, 22.10, -0.54, 0.52, 8.41, -0.11, 0.09, -0.03
24061, 27.90, 22.10, -0.54, 0.52, 8.41, -0.11, 0.09, -0.03
24071, 27.90, 22.10, 0.52, -0.50, 8.36, -0.04, 0.02, -0.07
24081, 27.90, 22.10, -1.59, 2.39, 9.95, 0.00, 0.10, 0.10
24091, 27.90, 22.10, -1.39, -3.15, 10.73, -0.09, 0.04, -0.06
24101, 27.90, 22.10, -0.69, 6.79, 8.09, -0.04, 0.05, -0.01
24111, 27.90, 22.10, 1.81, -0.00, 7.70, -0.00, 0.06, -0.00
24121, 27.90, 22.10, 1.85, -4.56, 10.21, -0.05, 0.07, 0.03
24132, 27.90, 22.10, 0.46, -4.57, 10.32, -0.05, 0.03, 0.03
24141, 27.90, 22.10, 0.46, -4.57, 10.32, -0.05, 0.03, 0.03
24151, 27.90, 22.10, -2.70, 0.98, 8.53, -0.09, 0.08, -0.05
24161, 27.90, 22.10, 1.08, -0.13, 11.19, -0.02, 0.08, -0.06
24171, 27.90, 22.10, 0.25, 0.02, 9.51, -0.00, 0.07, 0.09
24181, 27.90, 22.10, -1.91, -1.50, 9.34, -0.09, 0.02, -0.10
24191, 27.90, 22.10, 0.16, 6.55, 7.95, -0.05, 0.11, 0.07
24201, 27.90, 22.10, 3.25, -3.07, 9.44, 0.00, 0.08, -0.01
24211, 27.90, 22.10, 0.10, -0.48, 10.63, -0.06, -0.00, -0.02
24221, 27.90, 22.10, -2.34, 1.53, 9.39, -0.04, 0.07, -0.02
24231, 27.90, 22.10, 0.94, -8.23, 9.60, 0.03, 0.06, 0.06
24241, 27.90, 22.10, -1.07, 3.14, 8.94, -0.10, 0.09, -0.09
24251, 27.90, 22.10, 0.12, -1.53, 10.18, -0.02, 0.02, 0.03
24261, 27.90, 22.10, -1.80, -0.51, 9.28, -0.04, 0.07, 0.05
24271, 27.90, 22.10, -0.12, -1.13, 9.50, -0.08, 0.08, -0.11
24281, 27.90, 22.10, 1.94, 4.38, 8.81, -0.01, 0.07, 0.07
24291, 27.90, 22.10, 1.74, -3.13, 10.38, 0.01, 0.00, -0.05
24301, 27.90, 22.10, -2.99, 0.10, 11.68, -0.06, 0.08, 0.04
24311, 27.90, 22.10, -0.24, -0.37, 9.03, -0.01, 0.08, -0.04
24321, 27.90, 22.10, 1.24, -5.09, 9.11, -0.03, 0.01, -0.01
24331, 27.90, 22.10, -1.68, 2.09, 8.60, -0.11, 0.08, -0.04
24341, 27.90, 22.10, 0.41, -4.81, 9.55, 0.02, 0.08, 0.05
24351, 27.90, 22.10, -1.74, 0.72, 8.83, -0.04, 0.08, 0.00
24361, 27.90, 22.10, -1.53, -0.11, 9.96, -0.11, 0.03, -0.09
24371, 27.90, 22.10, 0.11, 3.58, 10.17, 0.01, 0.06, 0.08
24381, 27.90, 22.10, -0.70, -5.30, 10.54, -0.01, 0.05, -0.04
24391, 27.90, 22.10, 0.37, 0.51, 9.42, -0.05, 0.04, 0.03
24401, 27.90, 22.10, -0.76, 3.06, 9.35, -0.02, 0.04, -0.08
24411, 27.90, 22.10, 0.50, -3.96, 10.29, -0.04, 0.03, 0.05
24421, 27.90, 22.10, -0.00, -0.14, 7.56, -0.10, 0.12, -0.04
24431, 27.90, 22.10, 1.11, -2.92, 8.67, 0.03, 0.04, 0.00
24441, 27.90, 22.10, -3.61, 1.77, 9.36, -0.10, 0.07, 0.04
24451, 27.90, 22.10, -0.80, -2.38, 10.08, -0.09, 0.07, -0.07
24461, 27.90, 22.10, -0.18, 3.83, 9.56, 0.02, 0.09, 0.06
24471, 27.90, 22.10, -0.70, -2.48, 9.95, -0.04, 0.04, -0.04
24481, 27.90, 22.10, -0.32, 3.70, 9.91, -0.08, 0.06, 0.01
24491, 27.90, 22.10, -0.06, 0.23, 9.75, -0.00, 0.13, -0.03
24501, 27.90, 22.10, 3.16, -4.53, 9.45, -0.03, 0.07, 0.04
24511, 27.90, 22.10, -0.36, 6.22, 7.49, -0.07, 0.07, -0.09
24521, 27.90, 22.10, 1.01, -3.07, 10.01, 0.01, 0.03, 0.06
24531, 27.90, 22.10, -3.07, -3.68, 10.74, -0.08, 0.11, -0.03
24541, 27.90, 22.10, -0.14, 2.47, 9.54, -0.07, 0.06, -0.10
24551, 27.90, 22.10, -0.89, 3.95, 8.39, -0.00, 0.05, 0.12
24561, 27.90, 22.10, -1.92, -4.52, 10.19, -0.07, 0.06, -0.08
24571, 27.90, 22.10, -1.76, 3.02, 11.98, -0.03, 0.10, 0.00
24581, 27.90, 22.10, 2.89, 1.14, 9.04, 0.02, 0.07, 0.00
24591, 27.90, 22.10, 2.83, -2.04, 8.24, -0.04, 0.01, 0.01
24601, 27.90, 22.10, -0.34, 0.94, 9.18, -0.04, 0.08, -0.02
24611, 27.90, 22.10, 0.09, -7.62, 12.38, 0.03, 0.04, 0.04
24621, 27.90, 22.10, -3.60, 2.01, 9.47, -0.09, 0.05, -0.10
24631, 27.90, 22.10, -0.39, 1.45, 8.95, -0.05, 0.02, -0.01
24641, 27.90, 22.10, 0.23, -1.27, 8.81, 0.00, 0.09, 0.09
24651, 27.90, 22.10, -0.21, -3.88, 9.91, -0.07, 0.05, -0.12
24661, 27.90, 22.10, -1.66, 6.34, 8.54, -0.05, 0.07, 0.05
24671, 27.90, 22.10, 2.06, -0.97, 6.90, 0.01, 0.06, -0.02
24681, 27.90, 22.10, 1.27, -4.37, 9.93, -0.02, 0.05, 0.02
24691, 27.90, 22.10, -0.38, 0.68, 10.47, -0.03, 0.08, -0.04
24701, 27.90, 22.10, -0.56, -5.10, 10.17, 0.02, 0.02, 0.01
24711, 27.90, 22.10, -3.56, 1.16, 9.21, -0.11, 0.09, -0.03
24721, 27.90, 22.10, 0.66, -4.24, 9.41, -0.01, 0.06, -0.02
24731, 27.90, 22.10, -1.26, 2.03, 8.82, -0.02, 0.05, 0.05
24741, 27.90, 22.10, -1.62, -0.07, 9.79, -0.11, 0.04, -0.07
24751, 27.90, 22.10, 0.71, 4.44, 8.12, -0.04, 0.09, 0.06
24761, 27.90, 22.10, 2.76, -2.71, 9.29, 0.02, 0.05, -0.05
24771, 27.90, 22.10, -0.33, -2.08, 11.23, -0.05, 0.03, 0.05
24781, 27.90, 22.10, -2.74, 3.06, 9.47, -0.03, 0.05, -0.06
24791, 27.90, 22.10, 0.08, -4.65, 9.47, -0.00, 0.07, 0.05
24801, 27.90, 22.10, 0.03, -0.45, 7.81, -0.09, 0.10, -0.06
24811, 27.90, 22.10, 0.50, -2.42, 9.87, -0.00, 0.01, -0.02
24821, 27.90, 22.10, -3.84, 1.10, 9.68, -0.06, 0.06, 0.08
24831, 27.90, 22.10, 0.34, -2.04, 9.07, -0.10, 0.10, -0.08
24841, 27.90, 22.10, -0.04, 2.50, 8.64, 0.01, 0.05, 0.04
24851, 27.90, 22.10, -1.76, -2.44, 10.13, -0.04, -0.00, -0.03
24861, 27.90, 22.10, -1.13, 3.86, 10.14, -0.05, 0.04, 0.01
24871, 27.90, 22.10, 0.66, -0.31, 8.87, -0.02, 0.07, -0.04
24881, 27.90, 22.10, 3.74, -4.42, 8.91, -0.04, 0.02, 0.04
24891, 27.90, 22.10, -0.69, 4.65, 9.11, -0.10, 0.06, -0.07
24901, 27.90, 22.10, -0.49, -4.87, 11.67, 0.02, 0.06, 0.06
24911, 27.90, 22.10, -2.97, -2.07, 9.95, -0.05, 0.07, 0.03
24921, 27.90, 22.10, 0.56, 0.49, 8.18, -0.08, 0.00, -0.14
24931, 27.90, 22.10, -0.62, 3.36, 8.75, -0.00, 0.03, 0.10
24941, 27.90, 22.10, -1.82, -2.67, 10.58, -0.05, 0.03, -0.03
24951, 27.90, 22.10, -0.63, 4.88, 9.97, -0.05, 0.02, -0.02
24961, 27.90, 22.10, 3.33, -0.29, 6.95, -0.00, 0.06, -0.03
24971, 27.90, 22.10, 2.22, -3.26, 9.24, -0.02, 0.00, 0.01
24981, 27.90, 22.10, -2.08, 2.95, 11.39, -0.09, 0.08, -0.04
24991, 27.90, 22.10, -0.16, -7.20, 11.33, 0.01, 0.03, 0.05
25001, 27.90, 22.10, -2.83, 1.78, 8.79, -0.06, 0.04, -0.01
25011, 28.10, 21.90, 0.71, 0.98, 9.32, -0.08, 0.05, -0.08
25021, 28.10, 21.90, -0.79, -2.01, 9.76, 0.01, 0.05, 0.10
25031, 28.10, 21.90, -1.22, -4.06, 9.81, -0.02, 0.01, -0.09
25041, 28.10, 21.90, -0.79, 8.20, 8.44, -0.08, 0.05, 0.04
25051, 28.10, 21.90, 3.15, -2.56, 8.13, -0.03, 0.10, -0.01
25061, 28.10, 21.90, 2.47, -1.70, 10.28, -0.03, 0.06, -0.00
25071, 28.10, 21.90, -1.72, 0.80, 9.88, -0.07, 0.08, -0.03
25081, 28.10, 21.90, -0.19, -5.78, 9.21, 0.03, 0.06, 0.06
25091, 28.10, 21.90, -2.60, 2.67, 8.81, -0.07, 0.09, -0.04
25101, 28.10, 21.90, 1.09, -2.58, 10.20, -0.08, 0.05, -0.07
25111, 28.10, 21.90, -1.40, 1.41, 9.14, 0.03, 0.05, 0.07
25121, 28.10, 21.90, -0.48, -1.33, 8.45, -0.07, 0.09, -0.05
25131, 28.10, 21.90, 1.60, 3.39, 9.58, -0.07, 0.10, 0.04
25141, 28.10, 21.90, 1.96, -3.75, 9.81, 0.01, 0.07, -0.07
25151, 28.10, 21.90, -2.02, 0.68, 11.04, -0.05, 0.07, 0.05
25161, 28.10, 21.90, -2.48, 1.10, 9.06, -0.07, 0.11, -0.03
25171, 28.10, 21.90, 2.65, -4.17, 9.06, 0.03, 0.03, -0.00
25181, 28.10, 21.90, -2.25, 2.00, 8.93, -0.10, 0.07, -0.03
25191, 28.10, 21.90, 0.81, -3.26, 9.31, -0.05, 0.08, -0.04
25201, 28.10, 21.90, -2.08, 0.12, 8.72, 0.01, 0.07, 0.06
25211, 28.10, 21.90, -0.63, -1.01, 8.79, -0.12, 0.04, -0.09
25221, 28.10, 21.90, 2.39, 4.70, 9.22, -0.03, 0.08, 0.04
25231, 28.10, 21.90, -0.41, -3.61, 10.98, -0.01, 0.09, -0.02
25241, 28.10, 21.90, -0.11, -1.12, 9.98, -0.05, 0.03, 0.04
25251, 28.10, 21.90, -1.07, 3.09, 8.66, -0.02, 0.05, -0.09
25261, 28.10, 21.90, -0.10, -4.26, 10.86, 0.02, 0.05, 0.05
25272, 28.10, 21.90, 0.17, -4.53, 10.77, 0.02, 0.02, 0.02
25281, 28.10, 21.90, 0.17, -4.53, 10.77, 0.02, 0.02, 0.02
25291, 28.10, 21.90, -3.14, 0.84, 9.23, -0.05, 0.03, 0.08
25301, 28.10, 21.90, -0.56, -0.44, 10.66, -0.11, 0.07, -0.07
25311, 28.10, 21.90, -0.18, 4.40, 10.47, -0.01, 0.05, 0.04
25321, 28.10, 21.90, -0.00, -5.32, 9.69, 0.02, -0.01, -0.03
25332, 28.10, 21.90, 2.51, -1.59, 9.45, 0.00, 0.10, -0.02
25341, 28.10, 21.90, 2.51, -1.59, 9.45, 0.00, 0.10, -0.02
25351, 28.10, 21.90, 2.72, -5.56, 8.73, -0.02, 0.03, 0.04
25361, 28.10, 21.90, -0.45, 4.54, 8.37, -0.09, 0.07, -0.07
25371, 28.10, 21.90, -0.62, -3.16, 12.45, 0.00, 0.08, 0.06
25381, 28.10, 21.90, -2.59, -1.49, 10.10, -0.07, 0.08, 0.02
25391, 28.10, 21.90, 1.28, 0.14, 8.06, -0.07, 0.02, -0.14
25401, 28.10, 21.90, -0.29, 2.98, 8.92, 0.01, 0.09, 0.12
25411, 28.10, 21.90, -2.09, -2.59, 10.67, -0.08, 0.08, -0.05
25421, 28.10, 21.90, 1.70, 7.72, 7.67, -0.06, 0.07, -0.02
25431, 28.10, 21.90, 3.21, -2.16, 8.03, -0.01, 0.08, -0.01
25441, 28.10, 21.90, 0.12, -3.00, 11.22, -0.03, 0.08, 0.03
25451, 28.10, 21.90, -2.54, 1.35, 10.00, -0.04, 0.09, -0.06
25461, 28.10, 21.90, 0.54, -5.88, 9.02, 0.01, 0.01, 0.06
25472, 28.10, 21.90, 0.02, -3.30, 11.54, 0.00, 0.06, 0.04
25481, 28.10, 21.90, 0.02, -3.30, 11.54, 0.00, 0.06, 0.04
25491, 28.10, 21.90, -0.49, -2.16, 9.43, 0.01, 0.05, 0.10
25502, 28.10, 21.90, -0.27, 3.22, 8.85, 0.00, 0.05, 0.11
25511, 28.10, 21.90, -0.27, 3.22, 8.85, 0.00, 0.05, 0.11
25521, 28.10, 21.90, -1.12, -4.73, 11.23, -0.02, 0.05, -0.02
25531, 28.10, 21.90, -0.17, 2.92, 8.88, -0.04, 0.01, -0.02
25541, 28.10, 21.90, -0.17, 2.16, 8.49, -0.03, 0.08, -0.03
25551, 28.10, 21.90, 1.12, -5.75, 11.23, -0.00, 0.06, 0.05
25561, 28.10, 21.90, 0.13, 4.91, 7.09, -0.11, 0.07, -0.09
25572, 28.10, 21.90, -1.82, 2.60, 8.77, -0.07, 0.07, -0.05
25581, 28.10, 21.90, -1.82, 2.60, 8.77, -0.07, 0.07, -0.05
25591, 28.10, 21.90, 0.26, 1.85, 9.40, -0.10, 0.05, -0.11
25601, 28.10, 21.90, 0.66, 0.66, 8.23, 0.01, 0.04, 0.08
25611, 28.10, 21.90, -0.68, -4.73, 9.71, -0.01, 0.03, -0.07
25621, 28.10, 21.90, -2.08, 4.97, 11.06, -0.05, 0.07, 0.03
25631, 28.10, 21.90, 2.49, -2.51, 7.83, -0.03, 0.06, -0.01
25641, 28.10, 21.90, 1.69, -2.46, 8.63, -0.02, 0.01, -0.01
25651, 28.10, 21.90, -2.84, 2.74, 10.65, -0.09, 0.11, -0.03
25661, 28.10, 21.90, -0.47, -7.95, 10.95, 0.02, 0.04, 0.07
25671, 28.10, 21.90, -1.61, 2.31, 7.98, -0.08, 0.06, -0.08
25681, 28.10, 21.90, 0.78, 0.31, 9.73, -0.06, 0.06, -0.04
25691, 28.10, 21.90, -0.55, -1.41, 9.66, -0.01, 0.08, 0.10
25701, 28.10, 21.90, -0.17, -2.63, 8.58, -0.08, 0.05, -0.11
25712, 28.10, 21.90, -1.35, -4.90, 10.00, -0.01, 0.03, -0.07
25722, 28.10, 21.90, -2.15, 5.38, 10.34, -0.06, 0.07, 0.04
25732, 28.10, 21.90, 1.69, -3.62, 8.27, 0.00, 0.09, -0.02
25741, 28.10, 21.90, 1.69, -3.62, 8.27, 0.00, 0.09, -0.02
25751, 28.10, 21.90, 2.15, -4.41, 10.27, 0.00, 0.06, 0.01
25761, 28.10, 21.90, -0.85, 3.50, 7.75, -0.13, 0.14, -0.05
25771, 28.10, 21.90, 1.53, -6.34, 8.43, -0.00, 0.08, 0.02
25781, 28.10, 21.90, -3.39, -0.00, 9.42, -0.04, 0.10, 0.00
25791, 28.10, 21.90, -0.84, 1.18, 9.80, -0.11, 0.08, -0.09
25801, 28.10, 21.90, -0.58, 0.67, 9.12, 0.00, 0.09, 0.09
25811, 28.10, 21.90, -1.47, -4.93, 11.24, -0.02, 0.04, -0.07
25821, 28.10, 21.90, -2.49, 3.14, 10.81, -0.08, 0.05, 0.05
25831, 28.10, 21.90, 1.06, 0.75, 8.47, -0.03, 0.09, -0.02
25841, 28.10, 21.90, 2.92, -2.97, 8.86, -0.02, 0.08, 0.02
25851, 28.10, 21.90, 1.13, -0.02, 9.78, -0.06, 0.10, -0.05
25861, 28.10, 21.90, -0.09, -5.20, 11.42, 0.04, -0.01, 0.02
25872, 28.10, 21.90, 0.41, -5.16, 9.00, -0.03, 0.05, 0.01
25881, 28.10, 21.90, 0.41, -5.16, 9.00, -0.03, 0.05, 0.01
25891, 28.10, 21.90, -0.86, 2.75, 8.86, 0.01, 0.05, 0.06
25902, 28.10, 21.90, -0.05, 2.39, 10.13, -0.03, 0.09, 0.06
25912, 28.10, 21.90, 0.02, -4.51, 9.32, 0.01, 0.03, -0.05
25921, 28.10, 21.90, 0.02, -4.51, 9.32, 0.01, 0.03, -0.05
25931, 28.10, 21.90, 0.19, -1.93, 11.16, -0.05, 0.07, 0.07
25942, 28.10, 21.90, 1.69, -2.92, 9.69, -0.01, 0.04, 0.01
25951, 28.10, 21.90, 1.69, -2.92, 9.69, -0.01, 0.04, 0.01
25961, 28.10, 21.90, -2.05, -0.28, 9.05, -0.09, 0.07, -0.05
25972, 28.10, 21.90, -3.29, 1.72, 10.27, -0.10, 0.10, 0.04
25982, 28.10, 21.90, -0.42, -1.61, 9.12, -0.13, 0.04, -0.08
25992, 28.10, 21.90, -0.55, 2.70, 8.22, 0.02, 0.04, 0.04
26001, 28.10, 21.90, -0.55, 2.70, 8.22, 0.02, 0.04, 0.04
26012, 28.10, 21.90, -1.34, 2.47, 10.80, -0.08, 0.08, 0.02
26022, 28.10, 21.90, 1.98, 0.34, 7.89, -0.00, 0.07, -0.05
26032, 28.10, 21.90, 1.58, -3.09, 8.18, -0.04, 0.05, 0.05
26042, 28.10, 21.90, -0.69, 4.49, 10.01, -0.08, 0.12, -0.03
26051, 28.10, 21.90, -0.69, 4.49, 10.01, -0.08, 0.12, -0.03
26062, 28.10, 21.90, -1.91, -1.92, 8.76, -0.05, 0.09, -0.01
26072, 28.10, 21.90, 1.31, 0.17, 8.72, -0.07, 0.06, -0.10
26082, 28.10, 21.90, -0.99, 2.51, 9.22, -0.01, 0.10, 0.12
26092, 28.10, 21.90, -2.41, -5.14, 10.15, -0.08, 0.04, -0.06
26102, 28.10, 21.90, -1.15, 6.59, 8.95, -0.05, 0.06, -0.03
26112, 28.10, 21.90, 2.58, -0.11, 8.12, 0.00, 0.09, 0.00
26122, 28.10, 21.90, 1.53, -4.48, 10.48, -0.05, 0.05, 0.04
26132, 28.10, 21.90, -1.51, 1.96, 10.64, -0.03, 0.08, -0.07
26142, 28.10, 21.90, -1.31, -4.45, 10.57, 0.02, 0.02, 0.06
26152, 28.10, 21.90, -1.75, 1.63, 8.57, -0.09, 0.08, -0.05
26162, 28.10, 21.90, 1.01, -1.35, 9.71, -0.03, 0.06, -0.08
26172, 28.10, 21.90, -0.94, -0.08, 9.37, 0.00, 0.07, 0.10
26182, 28.10, 21.90, -0.03, -0.91, 9.12, -0.06, 0.06, -0.08
26192, 28.10, 21.90, 1.26, 6.31, 8.24, -0.04, 0.13, 0.05
26202, 28.10, 21.90, 2.19, -3.86, 10.10, 0.00, 0.07, -0.02
26211, 28.10, 21.90, 2.19, -3.86, 10.10, 0.00, 0.07, -0.02
26222, 28.10, 21.90, -2.28, 0.89, 9.49, -0.04, 0.08, -0.02
26232, 28.10, 21.90, 2.20, -7.62, 9.42, 0.02, 0.08, 0.05
26242, 28.10, 21.90, -0.80, 2.70, 8.62, -0.09, 0.10, -0.09
