t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
27711, 27.80, 22.20, 2.42, -0.36, 9.94, -0.03, 0.02, 0.03
27721, 27.80, 22.20, -0.96, 1.60, 9.28, -0.01, 0.11, 0.10
27731, 27.80, 22.20, -0.22, -4.10, 9.74, -0.03, 0.04, -0.08
27741, 27.80, 22.20, 0.39, 2.12, 8.74, -0.06, 0.06, 0.06
27751, 27.80, 22.20, 0.44, 1.52, 9.08, -0.04, 0.12, -0.03
27761, 27.80, 22.20, 2.64, -3.65, 10.79, -0.03, 0.06, 0.01
27771, 27.80, 22.20, -0.87, 1.27, 8.93, -0.08, 0.07, -0.06
27781, 27.80, 22.20, 1.97, -2.77, 9.73, -0.02, 0.03, 0.01
27791, 27.80, 22.20, -2.63, 0.60, 10.50, -0.03, 0.08, 0.06
27801, 27.80, 22.20, 0.18, -3.06, 9.09, -0.08, 0.05, -0.08
27811, 27.80, 22.20, 2.67, 6.22, 7.02, -0.03, 0.05, 0.03
27821, 27.80, 22.20, 1.80, 0.30, 7.99, -0.04, 0.09, -0.02
27832, 27.80, 22.20, 0.09, 3.45, 7.80, -0.02, 0.06, -0.06
27841, 27.80, 22.20, 0.09, 3.45, 7.80, -0.02, 0.06, -0.06
27852, 27.80, 22.20, -1.04, 0.96, 10.03, -0.09, 0.13, -0.05
27861, 27.80, 22.20, -1.04, 0.96, 10.03, -0.09, 0.13, -0.05
27871, 27.80, 22.20, 0.50, -0.16, 8.92, -0.07, 0.04, -0.09
27881, 27.80, 22.20, -0.25, 4.49, 8.59, 0.00, 0.08, 0.11
27891, 27.80, 22.20, -0.73, -3.72, 9.88, -0.05, 0.07, -0.06
27901, 27.80, 22.20, 0.85, 3.16, 9.42, -0.05, 0.08, 0.01
27911, 27.80, 22.20, 0.40, 0.88, 8.98, -0.03, 0.09, -0.01
27921, 27.80, 22.20, 2.44, -5.35, 10.88, -0.03, 0.07, 0.01
27931, 27.80, 22.20, -1.24, 3.59, 10.09, -0.07, 0.12, -0.05
27941, 27.80, 22.20, 1.58, -2.98, 10.34, -0.02, 0.05, 0.04
27951, 27.80, 22.20, -0.90, -0.28, 8.51, -0.01, 0.05, 0.02
27962, 27.80, 22.20, -0.56, 1.66, 9.71, 0.00, 0.09, 0.10
27972, 27.80, 22.20, -0.21, -4.43, 9.51, -0.04, 0.03, -0.08
27982, 27.80, 22.20, 0.09, 1.06, 9.15, -0.05, 0.05, 0.05
27991, 27.80, 22.20, 0.09, 1.06, 9.15, -0.05, 0.05, 0.05
28001, 27.80, 22.20, -1.53, -1.10, 10.93, -0.04, 0.08, -0.04
28011, 27.80, 22.20, -0.03, -5.02, 11.48, -0.01, 0.01, 0.01
28021, 27.80, 22.20, -2.50, 2.38, 9.79, -0.07, 0.06, -0.01
28031, 27.80, 22.20, 0.67, -0.75, 9.28, -0.07, 0.07, -0.04
28041, 27.80, 22.20, 0.41, 4.81, 9.03, 0.02, 0.07, 0.06
28051, 27.80, 22.20, -0.21, -2.85, 8.87, -0.04, 0.02, -0.06
28061, 27.80, 22.20, 0.97, 1.67, 9.42, -0.05, 0.07, 0.03
28071, 27.80, 22.20, 1.89, 0.51, 8.38, -0.02, 0.09, -0.04
28081, 27.80, 22.20, 2.62, -4.57, 10.04, -0.03, 0.05, 0.03
28092, 27.80, 22.20, 0.48, -2.99, 11.10, -0.01, 0.05, 0.04
28102, 27.80, 22.20, -2.50, -2.24, 10.29, -0.07, 0.09, -0.03
28112, 27.80, 22.20, 0.50, -0.91, 8.49, -0.05, 0.03, -0.10
28122, 27.80, 22.20, 0.43, 5.55, 7.92, 0.01, 0.07, 0.11
28131, 27.80, 22.20, 0.43, 5.55, 7.92, 0.01, 0.07, 0.11
28141, 27.80, 22.20, -1.14, -4.83, 10.22, -0.03, 0.04, -0.02
28151, 27.80, 22.20, 0.86, 2.27, 10.42, -0.03, 0.02, -0.03
28161, 27.80, 22.20, 1.00, 2.11, 9.11, -0.03, 0.06, -0.01
28171, 27.80, 22.20, 2.30, -4.28, 10.86, -0.04, 0.07, 0.05
28181, 27.80, 22.20, -0.89, 1.90, 9.55, -0.05, 0.07, -0.08
28191, 27.80, 22.20, 1.27, -3.10, 8.63, -0.03, 0.02, -0.03
28201, 27.80, 22.20, -1.07, 0.34, 8.16, 0.00, 0.05, 0.07
28211, 27.80, 22.20, -0.03, -1.85, 9.23, -0.07, 0.05, -0.08
28221, 27.80, 22.20, 2.57, 3.36, 8.31, -0.04, 0.07, 0.04
28231, 27.80, 22.20, 3.28, -0.96, 8.62, -0.01, 0.06, -0.05
28241, 27.80, 22.20, 0.78, -1.88, 10.70, -0.03, 0.07, 0.05
28252, 27.80, 22.20, 0.25, -5.90, 10.68, -0.00, 0.05, -0.00
28262, 27.80, 22.20, -1.10, 2.57, 9.24, -0.07, 0.09, -0.02
28271, 27.80, 22.20, -1.10, 2.57, 9.24, -0.07, 0.09, -0.02
28281, 27.80, 22.20, 0.83, -0.92, 9.37, -0.10, 0.08, -0.08
28291, 27.80, 22.20, 0.68, 3.00, 8.41, 0.01, 0.07, 0.04
28301, 27.80, 22.20, -0.55, -4.56, 9.31, -0.02, 0.04, -0.01
28311, 27.80, 22.20, 0.25, 1.33, 9.88, -0.06, 0.05, 0.03
28321, 27.80, 22.20, 0.03, 3.11, 9.97, -0.02, 0.07, -0.06
28331, 27.80, 22.20, 1.66, -4.49, 10.52, -0.01, 0.03, 0.05
28341, 27.80, 22.20, 0.30, 3.36, 9.33, -0.07, 0.09, -0.06
28351, 27.80, 22.20, 1.57, -0.30, 10.30, -0.05, 0.06, -0.04
28361, 27.80, 22.20, -1.12, -1.79, 9.09, 0.01, 0.07, 0.10
28372, 27.80, 22.20, -0.44, 5.71, 9.70, -0.02, 0.07, 0.07
28381, 27.80, 22.20, -0.44, 5.71, 9.70, -0.02, 0.07, 0.07
28391, 27.80, 22.20, 2.32, -3.62, 8.03, -0.03, 0.08, -0.01
28401, 27.80, 22.20, 2.01, -3.00, 9.60, -0.03, 0.04, -0.02
28411, 27.80, 22.20, -0.66, 3.79, 10.10, -0.06, 0.10, -0.04
28421, 27.80, 22.20, 1.07, -5.00, 11.61, -0.04, 0.07, 0.06
28431, 27.80, 22.20, -1.55, 0.06, 9.93, -0.03, 0.07, 0.00
28441, 27.80, 22.20, 0.30, -1.74, 10.19, -0.07, 0.06, -0.10
28451, 27.80, 22.20, -0.17, 3.48, 9.55, -0.02, 0.08, 0.05
28461, 27.80, 22.20, -0.89, -3.85, 9.82, -0.02, 0.04, -0.04
28471, 27.80, 22.20, 0.07, -1.87, 9.16, -0.03, 0.03, 0.05
28481, 27.80, 22.20, 0.14, 3.49, 8.25, -0.04, 0.07, -0.05
28491, 27.80, 22.20, 2.02, -2.79, 9.91, -0.00, 0.08, 0.06
28501, 27.80, 22.20, -0.83, -0.97, 9.64, -0.05, 0.08, -0.03
28512, 27.80, 22.20, -2.85, 0.23, 9.29, -0.02, 0.04, 0.08
28522, 27.80, 22.20, 0.34, -0.78, 10.75, -0.10, 0.08, -0.08
28531, 27.80, 22.20, 0.34, -0.78, 10.75, -0.10, 0.08, -0.08
28541, 27.80, 22.20, 1.52, 5.54, 8.56, -0.04, 0.04, -0.00
28551, 27.80, 22.20, 2.52, -1.46, 7.02, -0.02, 0.05, -0.02
28561, 27.80, 22.20, 2.83, -3.27, 8.30, -0.04, 0.06, 0.02
28571, 27.80, 22.20, 0.07, 4.18, 9.02, -0.07, 0.10, -0.06
28581, 27.80, 22.20, 1.86, -5.88, 10.29, -0.02, 0.02, 0.03
28591, 27.80, 22.20, -1.14, 0.28, 9.56, -0.01, 0.06, 0.00
28601, 27.80, 22.20, 0.17, 0.84, 11.09, -0.09, 0.09, -0.08
28611, 27.80, 22.20, -0.35, 0.81, 10.01, -0.02, 0.07, 0.08
28621, 27.80, 22.20, 0.04, -4.53, 9.40, -0.01, 0.02, -0.07
28631, 27.80, 22.20, -0.03, 2.05, 9.57, -0.04, 0.07, 0.04
28641, 27.80, 22.20, -0.21, 0.69, 8.98, -0.05, 0.10, -0.03
28652, 27.80, 22.20, 0.24, 0.65, 7.60, -0.07, 0.09, -0.05
28661, 27.80, 22.20, 0.24, 0.65, 7.60, -0.07, 0.09, -0.05
28671, 27.80, 22.20, 2.11, -2.33, 10.40, -0.07, 0.10, -0.04
28681, 27.80, 22.20, -1.08, 1.22, 9.92, 0.01, 0.06, 0.07
28691, 27.80, 22.20, -0.63, -4.71, 9.59, -0.04, 0.03, -0.07
28701, 27.80, 22.20, 0.65, 6.44, 8.55, -0.05, 0.08, 0.02
28711, 27.80, 22.20, 1.16, 1.07, 8.56, -0.03, 0.12, 0.00
28721, 27.80, 22.20, 4.36, -4.96, 8.35, -0.03, 0.06, 0.05
28731, 27.80, 22.20, -0.03, 3.78, 8.58, -0.06, 0.09, -0.08
28741, 27.80, 22.20, 1.22, -2.70, 11.07, -0.03, 0.11, 0.05
28751, 27.80, 22.20, -2.18, -2.27, 10.43, -0.05, 0.11, 0.02
28761, 27.80, 22.20, 0.10, -1.09, 10.26, -0.07, 0.05, -0.14
28771, 27.80, 22.20, 0.09, 4.90, 9.65, -0.02, 0.09, 0.09
28781, 27.80, 22.20, -0.98, -3.23, 10.91, -0.05, 0.09, -0.02
28791, 27.80, 22.20, 0.48, 0.52, 9.59, -0.04, 0.04, 0.01
28801, 27.80, 22.20, -0.34, 0.44, 7.74, -0.02, 0.09, -0.02
28812, 27.80, 22.20, -0.21, 3.22, 8.16, -0.07, 0.18, -0.02
28821, 27.80, 22.20, -0.21, 3.22, 8.16, -0.07, 0.18, -0.02
28832, 27.80, 22.20, -2.37, 0.42, 7.92, -0.02, 0.09, 0.02
28841, 27.80, 22.20, -2.37, 0.42, 7.92, -0.02, 0.09, 0.02
28851, 27.80, 22.20, -1.50, -2.85, 10.91, -0.07, 0.16, -0.05
28861, 27.80, 22.20, -1.82, 0.91, 10.82, -0.05, 0.11, 0.03
28871, 27.80, 22.20, 0.29, 0.50, 8.48, -0.02, 0.11, -0.07
28881, 27.80, 22.20, 1.98, -2.01, 8.90, -0.03, 0.14, 0.05
28891, 27.80, 22.20, 0.68, 2.83, 8.49, -0.08, 0.22, -0.03
28901, 27.80, 22.20, 2.47, -2.63, 8.86, -0.02, 0.11, -0.01
28911, 27.80, 22.20, -1.53, -1.69, 7.55, -0.02, 0.13, 0.05
28921, 27.80, 22.20, 0.94, -1.86, 8.96, -0.08, 0.15, -0.11
28931, 27.80, 22.20, 0.26, 5.13, 9.71, -0.04, 0.15, 0.05
28941, 27.80, 22.20, 2.08, -2.15, 9.13, -0.02, 0.11, -0.01
28952, 27.80, 22.20, 0.42, 3.50, 9.48, -0.02, 0.16, -0.01
28962, 27.80, 22.20, 2.30, -4.01, 11.43, -0.03, 0.11, 0.04
28971, 27.80, 22.20, 2.30, -4.01, 11.43, -0.03, 0.11, 0.04
28981, 27.80, 22.20, -2.34, -0.16, 9.16, -0.02, 0.11, -0.02
28991, 27.80, 22.20, 0.43, 0.20, 10.29, -0.10, 0.13, -0.08
29001, 27.80, 22.20, -0.96, 2.64, 10.46, -0.03, 0.13, 0.08
29011, 27.80, 22.20, -0.39, -4.18, 10.17, -0.02, 0.07, -0.06
29021, 27.80, 22.20, -1.62, 0.00, 9.33, -0.05, 0.07, 0.05
29031, 27.80, 22.20, -0.53, 4.43, 8.95, -0.04, 0.14, -0.04
29041, 27.80, 22.20, 1.10, -3.91, 9.95, -0.00, 0.08, 0.03
29051, 27.80, 22.20, -0.10, -1.77, 8.46, -0.05, 0.11, -0.03
29061, 27.80, 22.20, 2.09, -1.33, 9.23, -0.05, 0.06, -0.07
29071, 27.80, 22.20, -1.43, 1.31, 9.96, -0.01, 0.09, 0.11
29081, 27.80, 22.20, -1.34, -6.52, 10.35, -0.05, 0.08, -0.06
29091, 27.80, 22.20, -0.43, 4.74, 9.50, -0.04, 0.06, 0.01
29102, 27.80, 22.20, -0.75, -0.22, 11.45, -0.06, 0.03, 0.02
29111, 27.80, 22.20, -0.75, -0.22, 11.45, -0.06, 0.03, 0.02
29121, 27.80, 22.20, 0.71, 2.38, 8.19, -0.06, 0.10, -0.08
29131, 27.80, 22.20, 1.45, -3.14, 8.08, -0.02, 0.02, 0.03
29141, 27.80, 22.20, -1.07, 0.23, 8.11, -0.03, 0.06, 0.04
29151, 27.80, 22.20, 0.25, -2.86, 10.04, -0.07, 0.08, -0.10
29161, 27.80, 22.20, 1.95, 2.74, 9.48, -0.02, 0.08, 0.07
29171, 27.80, 22.20, 1.76, -0.30, 9.80, -0.01, 0.02, -0.05
29181, 27.80, 22.20, -2.02, -0.32, 12.40, -0.06, 0.05, 0.03
29191, 27.80, 22.20, -2.36, -0.57, 11.01, -0.03, 0.09, -0.03
29201, 27.80, 22.20, 0.35, -3.37, 9.28, -0.00, 0.02, -0.01
29211, 27.80, 22.20, -0.85, 1.08, 8.03, -0.06, 0.08, 0.00
29222, 27.80, 22.20, -1.87, -0.63, 8.36, -0.01, 0.08, 0.03
29232, 27.80, 22.20, -0.34, -3.56, 8.29, -0.08, 0.02, -0.09
29242, 27.80, 22.20, 1.86, 5.09, 7.99, -0.04, 0.05, 0.03
29251, 27.80, 22.20, 1.86, 5.09, 7.99, -0.04, 0.05, 0.03
29261, 27.80, 22.20, 0.52, 2.60, 10.42, -0.03, 0.08, -0.04
29271, 27.80, 22.20, 1.88, -4.32, 10.25, -0.03, 0.02, 0.03
29281, 27.80, 22.20, 0.27, 3.18, 8.64, -0.06, 0.07, -0.07
29291, 27.80, 22.20, 1.18, -1.58, 9.69, -0.03, 0.07, 0.03
29301, 27.80, 22.20, -1.11, -2.94, 8.49, -0.01, 0.06, 0.07
29311, 27.80, 22.20, -0.74, -2.90, 8.31, -0.06, 0.01, -0.14
29321, 27.80, 22.20, 1.34, 6.69, 7.82, -0.06, 0.10, 0.06
29331, 27.80, 22.20, 1.62, -0.61, 8.64, -0.04, 0.08, -0.02
29341, 27.80, 22.20, 2.41, -0.79, 9.92, -0.02, 0.04, 0.00
29351, 27.80, 22.20, -0.42, 3.54, 9.87, -0.05, 0.09, -0.01
29361, 27.80, 22.20, 1.97, -5.41, 11.45, -0.02, 0.07, 0.05
29372, 27.80, 22.20, 2.36, -3.64, 9.69, -0.05, 0.05, -0.03
29381, 27.80, 22.20, 2.36, -3.64, 9.69, -0.05, 0.05, -0.03
29391, 27.80, 22.20, 0.73, 4.36, 9.84, -0.01, 0.06, 0.05
29401, 27.80, 22.20, -1.71, -2.94, 11.79, -0.03, 0.05, -0.04
29411, 27.80, 22.20, -0.83, -1.94, 11.11, -0.05, 0.02, 0.05
29421, 27.80, 22.20, -0.93, 3.31, 9.11, -0.02, 0.05, -0.04
29431, 27.80, 22.20, 0.56, -2.93, 9.77, -0.01, 0.06, 0.03
29441, 27.80, 22.20, -2.11, -2.47, 8.87, -0.06, 0.08, -0.05
29451, 27.80, 22.20, 0.48, -0.75, 8.11, -0.05, 0.03, -0.10
29461, 27.80, 22.20, 0.68, 4.63, 7.77, -0.00, 0.09, 0.13
29471, 27.80, 22.20, -1.04, -5.20, 9.91, -0.06, 0.08, -0.03
29481, 27.80, 22.20, -0.09, 1.97, 10.14, -0.03, 0.04, -0.02
29491, 27.80, 22.20, -0.15, 3.26, 8.87, -0.02, 0.05, -0.03
29501, 27.80, 22.20, 2.53, -3.67, 10.10, -0.04, 0.03, 0.02
29512, 27.80, 22.20, 2.67, -6.64, 10.50, -0.01, 0.05, 0.03
29522, 27.80, 22.20, -2.00, 1.13, 8.78, -0.04, 0.07, -0.03
29531, 27.80, 22.20, -2.00, 1.13, 8.78, -0.04, 0.07, -0.03
29541, 27.80, 22.20, -1.82, -2.73, 10.83, -0.08, 0.05, -0.06
29551, 27.80, 22.20, -1.04, 1.54, 9.97, -0.04, 0.06, 0.04
29561, 27.80, 22.20, 1.49, 1.81, 8.88, -0.02, 0.05, -0.08
29571, 27.80, 22.20, 1.69, -1.53, 8.69, -0.04, 0.04, 0.04
29581, 27.80, 22.20, -0.14, 0.59, 8.01, -0.08, 0.11, -0.03
29591, 27.80, 22.20, 2.19, -3.52, 8.54, -0.01, 0.04, 0.01
29601, 27.80, 22.20, -2.40, 0.11, 8.19, -0.03, 0.07, 0.05
29611, 27.80, 22.20, 0.42, -2.64, 9.08, -0.10, 0.03, -0.10
29621, 27.80, 22.20, 0.88, 4.30, 8.62, -0.03, 0.05, 0.02
29631, 27.80, 22.20, 1.96, -1.56, 9.06, -0.02, 0.03, -0.02
29641, 27.80, 22.20, 2.09, 0.16, 10.67, -0.05, 0.01, 0.01
29652, 27.80, 22.20, 1.71, -7.24, 10.47, -0.03, 0.02, 0.04
29662, 27.80, 22.20, -0.03, 2.96, 9.08, -0.06, 0.06, -0.10
29671, 27.80, 22.20, -0.03, 2.96, 9.08, -0.06, 0.06, -0.10
29681, 27.80, 22.20, 0.37, 1.02, 10.32, -0.07, 0.03, -0.07
29691, 27.80, 22.20, -1.35, -0.42, 9.13, -0.01, 0.05, 0.08
29701, 27.80, 22.20, -0.65, -2.58, 9.03, -0.03, -0.01, -0.08
29711, 27.80, 22.20, 0.23, 2.65, 8.99, -0.05, 0.03, 0.06
29721, 27.80, 22.20, -0.18, 0.42, 9.35, -0.04, 0.09, -0.02
29731, 27.80, 22.20, 2.97, -4.27, 9.90, -0.02, 0.02, -0.00
29741, 27.80, 22.20, -0.67, 1.58, 9.22, -0.06, 0.08, -0.04
29751, 27.80, 22.20, 2.17, -4.87, 9.85, -0.03, 0.07, -0.01
29761, 27.80, 22.20, -2.31, 0.07, 10.11, 0.01, 0.06, 0.05
29772, 27.80, 22.20, 0.26, 5.44, 9.34, -0.00, 0.05, 0.07
29781, 27.80, 22.20, 0.26, 5.44, 9.34, -0.00, 0.05, 0.07
29792, 27.80, 22.20, 0.02, -1.91, 9.08, -0.03, 0.07, 0.02
29802, 27.80, 22.20, 0.12, 2.62, 7.89, -0.03, 0.07, -0.07
29811, 27.80, 22.20, 0.12, 2.62, 7.89, -0.03, 0.07, -0.07
29821, 27.80, 22.20, 0.54, -3.33, 11.72, -0.01, 0.08, 0.03
29831, 27.80, 22.20, -2.83, -3.13, 9.96, -0.06, 0.12, -0.03
29841, 27.80, 22.20, -0.65, -0.80, 9.40, -0.07, 0.07, -0.11
29851, 27.80, 22.20, -0.84, 5.39, 9.13, -0.03, 0.10, 0.11
29861, 27.80, 22.20, -1.20, -3.91, 9.64, -0.05, 0.10, -0.03
29871, 27.80, 22.20, 0.99, 2.39, 9.21, -0.03, 0.09, 0.01
29881, 27.80, 22.20, 0.15, 3.34, 9.34, -0.02, 0.11, -0.03
29891, 27.80, 22.20, 2.51, -4.16, 10.86, -0.03, 0.07, 0.01
29901, 27.80, 22.20, -0.63, 1.57, 9.38, -0.08, 0.13, -0.06
29911, 27.80, 22.20, 1.66, -3.85, 9.81, -0.02, 0.07, 0.03
29921, 27.80, 22.20, -1.07, 0.66, 8.41, -0.02, 0.07, 0.03
29932, 27.80, 22.20, -1.24, 0.90, 8.70, -0.01, 0.07, 0.09
29942, 27.80, 22.20, -0.32, -3.50, 8.36, -0.02, 0.05, -0.07
29951, 27.80, 22.20, -0.32, -3.50, 8.36, -0.02, 0.05, -0.07
29961, 27.80, 22.20, 0.86, -1.09, 10.59, -0.05, 0.04, 0.05
29971, 27.80, 22.20, -1.52, 1.00, 10.80, -0.05, 0.08, -0.03
29981, 27.80, 22.20, 0.61, -4.96, 11.23, 0.00, 0.05, 0.00
29991, 27.80, 22.20, -2.15, 0.80, 9.33, -0.05, 0.09, -0.01
30001, 27.80, 22.20, 1.58, -2.10, 8.52, -0.06, 0.05, -0.05
30011, 33.30, 16.70, -0.95, 0.81, 8.40, 0.01, 0.08, 0.06
30021, 33.30, 16.70, -0.70, -3.95, 10.04, -0.06, 0.07, -0.05
30031, 33.30, 16.70, -0.30, 4.13, 10.61, -0.05, 0.07, 0.03
30041, 33.30, 16.70, 0.18, 2.65, 10.25, -0.04, 0.07, -0.03
30051, 33.30, 16.70, 1.72, -5.67, 10.01, -0.02, 0.08, 0.03
30061, 33.30, 16.70, 1.23, 14.87, 7.93, -0.06, 0.14, -0.08
30072, 33.30, 16.70, -1.97, -2.45, 9.71, -0.08, 0.16, -0.03
30082, 33.30, 16.70, 1.59, -1.73, 9.55, 0.00, 0.20, -0.02
30091, 33.30, 16.70, 1.59, -1.73, 9.55, 0.00, 0.20, -0.02
30101, 33.30, 16.70, -1.90, 2.77, 9.64, -0.04, 0.25, 0.07
30111, 33.30, 16.70, 1.03, -6.38, 7.91, -0.07, 0.29, -0.06
30121, 33.30, 16.70, 0.65, 5.50, 9.61, -0.02, 0.36, 0.03
30131, 33.30, 16.70, -1.26, -3.40, 9.54, -0.07, 0.39, -0.05
30141, 33.30, 16.70, 0.31, 1.78, 8.79, -0.05, 0.51, 0.06
30151, 33.30, 16.70, 1.25, 0.79, 9.39, -0.02, 0.50, -0.02
30161, 33.30, 16.70, -1.88, 1.76, 10.64, -0.08, 0.60, 0.06
30171, 33.30, 16.70, -0.56, 0.40, 8.46, 0.02, 0.67, -0.05
30181, 33.30, 16.70, 3.08, 3.25, 9.29, -0.11, 0.71, 0.06
30191, 33.30, 16.70, 0.28, -2.16, 8.78, 0.00, 0.80, -0.04
30202, 33.30, 16.70, 1.02, 3.17, 9.28, -0.08, 0.91, 0.04
30212, 33.30, 16.70, 2.55, -3.41, 10.30, -0.03, 1.00, 0.02
30222, 33.30, 16.70, 0.54, 8.69, 9.17, 0.02, 1.04, -0.01
30231, 33.30, 16.70, 0.54, 8.69, 9.17, 0.02, 1.04, -0.01
30241, 33.30, 16.70, 0.52, -8.06, 8.90, -0.06, 1.11, 0.13
30251, 33.30, 16.70, -0.83, 6.58, 10.32, 0.03, 1.18, -0.12
30261, 33.30, 16.70, -1.31, 1.06, 10.35, -0.13, 1.25, 0.12
30271, 33.30, 16.70, -1.82, -0.18, 7.70, 0.03, 1.35, -0.04
30281, 33.30, 16.70, 3.40, 8.34, 11.56, -0.10, 1.35, 0.10
30291, 33.30, 16.70, -2.44, -3.62, 8.31, -0.05, 1.40, -0.02
30301, 33.30, 16.70, -3.28, 4.61, 10.29, 0.01, 1.50, 0.01
30311, 33.30, 16.70, -3.07, 2.75, 9.27, -0.15, 1.57, 0.06
30321, 33.30, 16.70, -1.05, -3.40, 9.09, 0.00, 1.61, 0.03
30331, 33.30, 16.70, -2.83, 7.79, 10.07, -0.03, 1.66, 0.00
30341, 33.30, 16.70, 1.08, -7.37, 7.90, -0.09, 1.68, 0.15
30352, 33.30, 16.70, -2.06, 9.21, 10.04, -0.14, 1.84, 0.11
30362, 33.30, 16.70, 0.80, -10.75, 10.37, -0.03, 1.80, 0.04
30371, 33.30, 16.70, 0.80, -10.75, 10.37, -0.03, 1.80, 0.04
30381, 33.30, 16.70, 0.16, 10.67, 10.50, -0.13, 1.88, 0.12
30391, 33.30, 16.70, -0.07, -8.64, 9.40, -0.01, 1.88, -0.01
30401, 33.30, 16.70, -6.51, -0.38, 7.18, 0.01, 1.98, -0.01
30411, 33.30, 16.70, -3.65, 0.41, 7.52, -0.15, 2.03, 0.09
30421, 33.30, 16.70, -0.13, -5.44, 9.45, 0.01, 2.07, 0.01
30431, 33.30, 16.70, -3.55, 3.86, 7.78, -0.05, 2.08, 0.02
30441, 33.30, 16.70, -8.27, -8.60, 7.83, -0.10, 2.10, 0.12
30451, 33.30, 16.70, -5.06, -8.16, 5.52, 0.07, 2.17, -0.12
30461, 33.30, 16.70, -4.81, 5.91, 7.57, -0.20, 2.26, 0.15
30472, 33.30, 16.70, -0.40, -7.98, 10.22, 1.27, -0.63, -0.24
30481, 33.30, 16.70, -0.40, -7.98, 10.22, 1.27, -0.63, -0.24
30492, 33.30, 16.70, -8.09, 2.55, 8.13, -0.19, -0.60, 0.13
30501, 33.30, 16.70, -8.09, 2.55, 8.13, -0.19, -0.60, 0.13
30511, 33.30, 16.70, -0.30, -10.11, 9.20, -0.03, -0.52, 0.05
30521, 33.30, 16.70, -3.87, 4.78, 8.61, 0.01, -0.43, -0.10
30531, 33.30, 16.70, -4.55, -1.85, 8.32, -0.04, -0.33, -0.13
30541, 33.30, 16.70, -2.18, 0.74, 8.89, -0.03, -0.27, 0.06
30551, 33.30, 16.70, -3.11, 0.15, 8.48, -0.11, -0.21, 0.10
30561, 33.30, 16.70, -3.33, -0.25, 8.55, 0.04, -0.10, -0.09
30571, 33.30, 16.70, -6.51, 1.58, 7.86, -0.03, -0.05, -0.03
30581, 33.30, 16.70, -2.77, -0.99, 8.87, -0.07, 0.11, -0.01
30591, 33.30, 16.70, -2.42, -3.20, 9.93, -0.00, 0.09, 0.03
30601, 33.30, 16.70, -5.49, 9.36, 7.35, -0.10, 0.21, 0.00
30612, 33.30, 16.70, -3.89, 5.26, 7.88, 0.03, 0.27, -0.14
30621, 33.30, 16.70, -3.89, 5.26, 7.88, 0.03, 0.27, -0.14
30632, 33.30, 16.70, -1.34, -1.24, 10.51, -0.03, 0.41, -0.02
30642, 33.30, 16.70, -4.66, 3.32, 8.80, -0.06, 0.43, 0.04
30651, 33.30, 16.70, -4.66, 3.32, 8.80, -0.06, 0.43, 0.04
30661, 33.30, 16.70, -4.42, -0.43, 9.53, 0.01, 0.51, -0.11
30671, 33.30, 16.70, -5.99, 0.29, 7.34, -0.03, 0.57, 0.05
30681, 33.30, 16.70, -3.55, 1.53, 8.22, -0.10, 0.65, 0.03
30691, 33.30, 16.70, -2.97, -1.15, 9.79, 0.02, 0.69, -0.01
30701, 33.30, 16.70, -5.40, 6.31, 5.64, -0.14, 0.59, -0.01
30711, 33.30, 16.70, -2.74, -9.97, 8.38, -0.05, -0.27, 0.01
30721, 33.30, 16.70, -3.04, -3.11, 6.58, 0.03, -0.16, -0.09
30731, 33.30, 16.70, -7.52, -0.25, 7.75, -0.05, -0.07, 0.03
30741, 33.30, 16.70, -3.15, -4.15, 8.18, -0.01, -0.01, 0.05
30751, 33.30, 16.70, -2.94, 1.67, 8.88, -0.08, 0.09, 0.02
30761, 33.30, 16.70, -4.03, -5.97, 8.29, 0.03, 0.13, -0.13
30772, 33.30, 16.70, -3.73, -2.52, 8.81, -0.12, 0.26, 0.05
30782, 33.30, 16.70, -3.84, -1.91, 7.83, 0.04, 0.33, -0.02
30791, 33.30, 16.70, -3.84, -1.91, 7.83, 0.04, 0.33, -0.02
30802, 33.30, 16.70, -2.18, 0.66, 8.30, -0.04, -0.01, -0.03
30811, 33.30, 16.70, -2.18, 0.66, 8.30, -0.04, -0.01, -0.03
30821, 33.30, 16.70, -2.22, 2.32, 9.37, -0.10, 0.02, 0.01
30831, 33.30, 16.70, -4.92, -1.26, 7.48, 0.02, 0.09, -0.01
30841, 33.30, 16.70, -3.23, 1.12, 9.08, -0.04, 0.15, -0.06
30851, 33.30, 16.70, -5.54, -1.47, 7.64, -0.05, 0.23, -0.01
30861, 33.30, 16.70, -5.57, -3.41, 9.40, -0.00, -0.10, 0.01
30871, 33.30, 16.70, -4.45, 5.44, 7.84, -0.08, 0.05, -0.03
30881, 33.30, 16.70, -4.78, -4.34, 7.60, -0.01, 0.09, 0.07
30891, 33.30, 16.70, -0.79, 2.99, 9.29, -0.07, 0.18, -0.06
30902, 33.30, 16.70, -2.99, 0.68, 9.22, -0.00, 0.03, -0.04
30911, 33.30, 16.70, -2.99, 0.68, 9.22, -0.00, 0.03, -0.04
30922, 33.30, 16.70, -4.52, 5.47, 7.96, -0.02, 0.07, -0.08
30931, 33.30, 16.70, -4.52, 5.47, 7.96, -0.02, 0.07, -0.08
