t (ms), uL (%), uR (%), f_x (ms^-2), f_y (ms^-2), f_z (ms^-2), w_x (rad/s), w_y (rad/s), w_z (rad/s)
40011, 28.00, 22.00, -1.19, 2.12, 8.88, -0.06, 0.07, -0.05
40021, 28.00, 22.00, 1.14, -1.26, 8.62, -0.04, 0.06, -0.04
40031, 28.00, 22.00, 0.98, -0.33, 9.01, -0.01, 0.07, 0.08
40041, 28.00, 22.00, -1.81, -3.67, 11.34, -0.05, 0.02, -0.10
40051, 28.00, 22.00, -1.10, 3.93, 8.97, -0.06, 0.08, 0.07
40061, 28.00, 22.00, 1.88, -2.41, 8.53, -0.01, 0.08, -0.02
40072, 28.00, 22.00, 0.31, 0.19, 10.23, -0.01, 0.07, -0.03
40081, 28.00, 22.00, 0.31, 0.19, 10.23, -0.01, 0.07, -0.03
40091, 28.00, 22.00, 1.48, -2.89, 8.56, -0.02, 0.02, 0.02
40101, 28.00, 22.00, -1.53, 2.01, 10.38, -0.07, 0.09, -0.05
40111, 28.00, 22.00, 2.02, -3.91, 10.96, -0.02, 0.04, 0.02
40121, 28.00, 22.00, -1.29, 2.43, 8.04, -0.03, 0.04, -0.01
40132, 28.00, 22.00, 0.54, 0.24, 9.61, -0.03, 0.10, 0.07
40141, 28.00, 22.00, 0.54, 0.24, 9.61, -0.03, 0.10, 0.07
40151, 28.00, 22.00, -0.63, -4.40, 10.90, -0.01, 0.05, -0.08
40161, 28.00, 22.00, -1.88, 0.92, 9.76, -0.07, 0.04, 0.04
40171, 28.00, 22.00, 2.49, 0.74, 8.47, -0.01, 0.07, -0.05
40181, 28.00, 22.00, -0.85, -1.34, 10.64, -0.04, 0.08, 0.06
40191, 28.00, 22.00, -0.61, -0.96, 8.41, -0.05, 0.07, -0.04
40201, 28.00, 22.00, 0.50, -1.17, 9.27, 0.00, 0.02, 0.00
40211, 28.00, 22.00, -1.67, 3.82, 10.23, -0.07, 0.08, -0.02
40221, 28.00, 22.00, 1.05, -4.85, 10.10, -0.04, 0.05, -0.03
40231, 28.00, 22.00, 0.55, 2.09, 8.57, -0.00, 0.05, 0.04
40241, 28.00, 22.00, -0.37, -2.73, 10.63, -0.06, 0.04, -0.06
40251, 28.00, 22.00, -0.21, 2.72, 9.31, -0.05, 0.09, 0.03
40261, 28.00, 22.00, -0.13, -4.25, 9.65, -0.00, 0.05, -0.05
40271, 28.00, 22.00, -1.33, -0.91, 10.06, -0.06, 0.05, 0.04
40281, 28.00, 22.00, 0.47, 1.98, 8.91, -0.01, 0.05, -0.08
40291, 28.00, 22.00, 1.30, -1.53, 9.15, -0.04, 0.05, 0.05
40301, 28.00, 22.00, -1.14, -0.30, 10.47, -0.08, 0.08, -0.05
40311, 28.00, 22.00, 1.09, -2.07, 10.30, -0.01, 0.03, 0.01
40321, 28.00, 22.00, -1.36, 3.23, 8.37, -0.04, 0.07, 0.02
40331, 28.00, 22.00, 1.62, -2.74, 10.62, -0.09, 0.07, -0.07
40341, 28.00, 22.00, -1.14, 0.97, 9.12, 0.00, 0.08, 0.05
40351, 28.00, 22.00, 0.95, -5.01, 9.02, -0.04, 0.04, -0.05
40361, 28.00, 22.00, 0.60, 4.33, 9.46, -0.06, 0.07, 0.03
40371, 28.00, 22.00, 0.08, -1.67, 9.52, -0.02, 0.07, -0.01
40381, 28.00, 22.00, -1.16, -3.09, 9.38, -0.06, 0.05, 0.03
40391, 28.00, 22.00, 0.40, 2.51, 10.46, -0.02, 0.07, -0.09
40401, 28.00, 22.00, 0.32, -1.11, 9.44, -0.03, 0.01, 0.08
40411, 28.00, 22.00, 0.87, 1.86, 8.41, -0.09, 0.11, -0.04
40422, 28.00, 22.00, 0.42, 1.00, 9.36, -0.06, 0.09, -0.02
40431, 28.00, 22.00, 0.42, 1.00, 9.36, -0.06, 0.09, -0.02
40441, 28.00, 22.00, 2.85, -1.61, 8.55, -0.06, 0.05, -0.09
40452, 28.00, 22.00, 0.06, -4.79, 10.31, -0.08, 0.07, -0.08
40462, 28.00, 22.00, 1.33, 4.25, 8.69, -0.03, 0.06, 0.02
40471, 28.00, 22.00, 1.33, 4.25, 8.69, -0.03, 0.06, 0.02
40482, 28.00, 22.00, -2.13, 0.79, 10.41, -0.07, 0.07, 0.02
40492, 28.00, 22.00, 0.60, 1.14, 9.47, -0.01, 0.08, -0.06
40502, 28.00, 22.00, 2.46, -2.86, 9.00, -0.04, 0.05, 0.05
40511, 28.00, 22.00, 2.46, -2.86, 9.00, -0.04, 0.05, 0.05
40522, 28.00, 22.00, 0.28, -2.92, 10.51, -0.02, 0.08, 0.05
40531, 28.00, 22.00, 0.28, -2.92, 10.51, -0.02, 0.08, 0.05
40541, 28.00, 22.00, -0.92, -2.92, 9.43, -0.00, 0.07, 0.07
40552, 28.00, 22.00, -2.26, 1.71, 9.47, -0.01, 0.04, 0.10
40561, 28.00, 22.00, -2.26, 1.71, 9.47, -0.01, 0.04, 0.10
40571, 28.00, 22.00, 0.06, -6.61, 10.71, -0.02, 0.07, -0.03
40582, 28.00, 22.00, 1.34, -4.41, 10.20, 0.00, 0.05, -0.01
40591, 28.00, 22.00, 1.34, -4.41, 10.20, 0.00, 0.05, -0.01
40602, 28.00, 22.00, -1.15, 2.53, 10.84, -0.03, 0.09, -0.04
40612, 28.00, 22.00, 0.50, -5.23, 9.91, -0.01, 0.05, 0.04
40622, 28.00, 22.00, 0.74, 4.07, 7.39, -0.06, 0.07, -0.09
40632, 28.00, 22.00, 1.20, -1.95, 10.50, -0.02, 0.06, 0.06
40641, 28.00, 22.00, 1.20, -1.95, 10.50, -0.02, 0.06, 0.06
40652, 28.00, 22.00, 2.20, -1.99, 9.72, -0.07, 0.06, -0.11
40661, 28.00, 22.00, 2.20, -1.99, 9.72, -0.07, 0.06, -0.11
40671, 28.00, 22.00, -1.32, 4.13, 9.72, -0.04, 0.06, 0.07
40682, 28.00, 22.00, 0.35, 3.27, 8.44, -0.06, 0.11, 0.05
40692, 28.00, 22.00, 1.06, -5.39, 10.81, 0.02, 0.07, -0.01
40702, 28.00, 22.00, -1.83, 0.73, 9.89, -0.07, 0.01, 0.00
40712, 28.00, 22.00, -0.11, 3.43, 9.50, -0.05, 0.07, -0.03
40722, 28.00, 22.00, 0.33, -4.76, 10.77, -0.01, 0.07, 0.05
40732, 28.00, 22.00, 1.28, 2.51, 7.42, -0.06, 0.08, -0.08
40742, 28.00, 22.00, 2.34, -2.18, 9.22, -0.02, 0.04, 0.03
40752, 28.00, 22.00, -1.57, 1.29, 9.65, -0.05, 0.08, 0.02
40762, 28.00, 22.00, 0.97, -1.95, 8.72, -0.07, 0.08, -0.10
40772, 28.00, 22.00, 0.55, 0.66, 9.33, -0.00, 0.08, 0.09
40781, 28.00, 22.00, 0.55, 0.66, 9.33, -0.00, 0.08, 0.09
40792, 28.00, 22.00, 0.11, 3.91, 7.96, -0.07, 0.11, 0.05
40802, 28.00, 22.00, 0.53, -5.22, 10.54, 0.00, 0.08, -0.04
40811, 28.00, 22.00, 0.53, -5.22, 10.54, 0.00, 0.08, -0.04
40822, 28.00, 22.00, -0.51, 3.42, 8.51, -0.04, 0.05, -0.02
40832, 28.00, 22.00, 1.41, -4.51, 9.79, -0.01, 0.09, 0.07
40842, 28.00, 22.00, 0.58, 2.79, 7.79, -0.06, 0.07, -0.08
40852, 28.00, 22.00, 2.43, -3.22, 9.14, -0.03, 0.02, 0.01
40862, 28.00, 22.00, -1.40, 2.74, 9.49, -0.03, 0.05, 0.01
40872, 28.00, 22.00, 1.74, -1.33, 8.20, -0.06, 0.10, -0.06
40882, 28.00, 22.00, 1.18, -0.06, 8.69, -0.01, 0.08, 0.08
40892, 28.00, 22.00, -1.90, -4.43, 10.59, -0.01, -0.01, -0.08
40902, 28.00, 22.00, -0.93, 5.31, 8.61, -0.07, 0.08, 0.04
40912, 28.00, 22.00, 1.50, -2.66, 9.62, -0.02, 0.10, -0.02
40922, 28.00, 22.00, 0.80, -0.96, 9.41, -0.04, 0.03, 0.00
40932, 28.00, 22.00, -0.58, 2.87, 7.93, -0.04, 0.06, -0.04
40942, 28.00, 22.00, 0.36, -2.93, 10.92, -0.02, 0.05, 0.04
40952, 28.00, 22.00, -0.89, 1.49, 8.98, -0.06, 0.09, -0.07
40962, 28.00, 22.00, 3.97, -3.86, 7.86, -0.04, 0.04, 0.00
40972, 28.00, 22.00, -1.27, 1.90, 9.19, -0.01, 0.04, 0.02
40982, 28.00, 22.00, -0.02, -1.52, 9.79, -0.07, 0.07, -0.07
40992, 28.00, 22.00, 0.19, 0.20, 8.60, -0.03, 0.08, 0.07
41002, 28.00, 22.00, -0.57, -4.38, 11.28, -0.00, 0.03, -0.09
41012, 28.00, 22.00, -1.88, 3.62, 8.73, -0.07, 0.05, 0.06
41022, 28.00, 22.00, 1.78, -0.44, 8.69, -0.04, 0.07, -0.03
41032, 28.00, 22.00, 0.06, -3.04, 10.96, -0.02, 0.07, 0.02
41042, 28.00, 22.00, 0.18, 1.26, 8.78, -0.04, 0.08, -0.06
41052, 28.00, 22.00, 1.75, -0.83, 9.27, -0.02, 0.02, 0.02
41062, 28.00, 22.00, -1.82, 1.72, 9.82, -0.07, 0.10, -0.05
41072, 28.00, 22.00, 1.80, -5.26, 8.95, -0.03, 0.03, -0.01
41082, 28.00, 22.00, -0.85, 2.22, 8.91, 0.01, 0.05, 0.02
41092, 28.00, 22.00, 0.21, -1.76, 10.83, -0.07, 0.07, -0.07
41102, 28.00, 22.00, 0.06, 1.68, 8.81, -0.05, 0.09, 0.07
41112, 28.00, 22.00, 0.69, -4.73, 9.77, -0.00, 0.02, -0.06
41122, 28.00, 22.00, -2.50, 2.15, 10.20, -0.07, 0.06, 0.03
41132, 28.00, 22.00, 1.78, 1.44, 8.34, -0.03, 0.08, -0.04
41142, 28.00, 22.00, 1.53, -2.42, 10.26, -0.05, 0.09, 0.05
41152, 28.00, 22.00, 0.03, -0.51, 9.93, -0.04, 0.10, -0.05
41162, 28.00, 22.00, 0.62, -0.21, 8.96, -0.01, 0.02, 0.02
41172, 28.00, 22.00, -1.58, 2.13, 9.21, -0.08, 0.11, -0.03
41182, 28.00, 22.00, 1.02, -5.23, 10.69, -0.05, 0.05, -0.05
41192, 28.00, 22.00, -0.11, 2.30, 8.63, 0.01, 0.04, 0.03
41202, 28.00, 22.00, -0.17, -2.18, 10.40, -0.07, 0.03, -0.04
41212, 28.00, 22.00, 0.34, 2.62, 8.91, -0.07, 0.11, 0.04
41222, 28.00, 22.00, 1.10, -4.23, 9.73, 0.01, 0.03, -0.06
41232, 28.00, 22.00, -0.91, 0.01, 10.43, -0.06, 0.05, 0.03
41242, 28.00, 22.00, 0.90, 2.30, 9.32, -0.02, 0.06, -0.06
41252, 28.00, 22.00, 1.61, -1.61, 9.03, -0.04, 0.06, 0.07
41262, 28.00, 22.00, -0.47, -1.12, 10.25, -0.06, 0.09, -0.05
41272, 28.00, 22.00, -0.45, -1.64, 10.54, -0.01, 0.02, -0.01
41282, 28.00, 22.00, -1.82, 3.91, 8.94, -0.06, 0.10, 0.01
41292, 28.00, 22.00, 1.50, -4.58, 11.21, -0.08, 0.07, -0.04
41302, 28.00, 22.00, 0.52, 2.36, 8.90, 0.01, 0.05, 0.05
41312, 28.00, 22.00, 0.52, -2.98, 8.14, -0.05, 0.02, -0.05
41322, 28.00, 22.00, 0.97, 3.41, 9.01, -0.06, 0.11, 0.02
41332, 28.00, 22.00, 0.26, -2.43, 11.30, 0.01, 0.05, -0.03
41342, 28.00, 22.00, -1.08, -1.49, 8.72, -0.08, 0.01, 0.04
41352, 28.00, 22.00, -0.43, 2.76, 9.39, -0.02, 0.04, -0.06
41362, 28.00, 22.00, 0.62, -2.48, 9.96, -0.02, 0.07, 0.05
41372, 28.00, 22.00, 0.96, 0.74, 7.74, -0.08, 0.10, -0.05
41382, 28.00, 22.00, 1.70, -1.61, 10.19, -0.02, 0.03, -0.01
41392, 28.00, 22.00, -2.87, 1.62, 10.04, -0.04, 0.07, 0.06
41402, 28.00, 22.00, 1.65, -2.10, 8.53, -0.08, 0.09, -0.07
41412, 28.00, 22.00, 1.26, 2.36, 8.55, 0.00, 0.08, 0.05
41422, 28.00, 22.00, -0.43, -5.23, 10.64, -0.03, 0.02, -0.05
41432, 28.00, 22.00, -1.26, 4.28, 9.30, -0.06, 0.04, 0.02
41442, 28.00, 22.00, 2.60, 1.43, 8.60, -0.00, 0.11, -0.02
41452, 28.00, 22.00, 0.12, -5.14, 10.31, -0.05, 0.05, 0.05
41462, 28.00, 22.00, -2.15, 2.28, 9.28, -0.03, 0.05, -0.09
41472, 28.00, 22.00, 1.36, -1.63, 7.86, -0.02, 0.03, 0.07
41482, 28.00, 22.00, -0.57, 1.94, 10.36, -0.07, 0.11, -0.03
41492, 28.00, 22.00, 2.05, -2.15, 10.55, -0.03, 0.05, -0.06
41502, 28.00, 22.00, -0.34, -0.31, 8.12, -0.00, 0.05, 0.06
41512, 28.00, 22.00, 0.96, -2.24, 9.17, -0.07, 0.06, -0.09
41521, 28.00, 22.00, 0.96, -2.24, 9.17, -0.07, 0.06, -0.09
41532, 28.00, 22.00, 1.20, -5.38, 9.85, -0.00, 0.02, -0.00
41542, 28.00, 22.00, -1.04, 0.54, 8.84, -0.05, 0.03, -0.00
41552, 28.00, 22.00, -0.47, 2.65, 10.78, -0.02, 0.09, -0.02
41562, 28.00, 22.00, -0.36, -4.23, 10.52, -0.04, 0.04, 0.04
41572, 28.00, 22.00, 0.98, 3.20, 7.29, -0.06, 0.06, -0.07
41582, 28.00, 22.00, 1.88, -3.11, 9.56, -0.02, 0.05, 0.05
41592, 28.00, 22.00, -0.62, 1.46, 9.53, -0.04, 0.11, 0.01
41602, 28.00, 22.00, 1.29, -1.18, 8.77, -0.07, 0.08, -0.09
41612, 28.00, 22.00, 0.26, 0.61, 8.31, -0.02, 0.07, 0.08
41622, 28.00, 22.00, -0.59, -4.52, 10.23, -0.02, 0.02, -0.09
41632, 28.00, 22.00, -2.59, 3.86, 10.21, -0.07, 0.08, 0.04
41642, 28.00, 22.00, 2.46, -2.81, 7.73, -0.02, 0.07, -0.02
41652, 28.00, 22.00, 0.45, -0.89, 9.80, -0.05, 0.02, 0.00
41662, 28.00, 22.00, -2.14, 3.09, 10.60, -0.05, 0.07, -0.02
41672, 28.00, 22.00, 0.68, -3.86, 9.57, -0.01, 0.02, 0.05
41681, 28.00, 22.00, 0.68, -3.86, 9.57, -0.01, 0.02, 0.05
41691, 28.00, 22.00, -1.00, 1.34, 9.54, -0.03, 0.07, -0.01
41702, 28.00, 22.00, -0.14, 2.04, 8.83, -0.01, 0.07, 0.04
41711, 28.00, 22.00, -0.14, 2.04, 8.83, -0.01, 0.07, 0.04
41721, 28.00, 22.00, -0.50, -4.87, 10.06, -0.03, 0.05, -0.06
41731, 28.00, 22.00, -2.12, 0.00, 9.74, -0.07, 0.07, 0.04
41741, 28.00, 22.00, 1.71, 2.19, 8.46, 0.01, 0.08, -0.06
41751, 28.00, 22.00, 1.22, -1.98, 9.67, -0.06, 0.06, 0.05
41761, 28.00, 22.00, -1.23, -0.85, 10.60, -0.05, 0.06, -0.05
41771, 28.00, 22.00, -0.44, -1.30, 10.35, -0.01, 0.02, 0.01
41781, 28.00, 22.00, -1.50, 3.12, 8.58, -0.07, 0.07, 0.00
41791, 28.00, 22.00, 2.03, -4.02, 10.92, -0.05, 0.06, -0.03
41801, 28.00, 22.00, -0.13, 1.46, 9.68, 0.01, 0.06, 0.04
41812, 28.00, 22.00, 0.11, 4.41, 8.35, -0.01, 0.04, 0.05
41822, 28.00, 22.00, -0.91, -4.38, 9.95, -0.03, 0.06, -0.05
41831, 28.00, 22.00, -0.91, -4.38, 9.95, -0.03, 0.06, -0.05
41842, 28.00, 22.00, 2.35, 2.10, 8.11, 0.01, 0.07, -0.06
41852, 28.00, 22.00, 1.21, -0.79, 9.19, -0.06, 0.02, 0.07
41861, 28.00, 22.00, 1.21, -0.79, 9.19, -0.06, 0.02, 0.07
41872, 28.00, 22.00, 0.97, -3.26, 10.29, 0.01, 0.05, 0.03
41881, 28.00, 22.00, 0.97, -3.26, 10.29, 0.01, 0.05, 0.03
41891, 28.00, 22.00, -1.64, 1.01, 9.70, -0.04, 0.07, 0.03
41902, 28.00, 22.00, -1.28, 1.99, 8.97, -0.01, 0.10, 0.08
41911, 28.00, 22.00, -1.28, 1.99, 8.97, -0.01, 0.10, 0.08
41921, 28.00, 22.00, 0.51, -6.40, 9.83, -0.03, 0.03, -0.03
41931, 28.00, 22.00, -1.81, 2.08, 10.29, -0.04, 0.05, 0.00
41941, 28.00, 22.00, 1.54, 1.62, 8.33, -0.02, 0.09, -0.02
41951, 28.00, 22.00, 1.32, -4.70, 9.06, -0.06, 0.06, 0.03
41961, 28.00, 22.00, -1.20, 3.36, 9.75, -0.02, 0.06, -0.08
41971, 28.00, 22.00, 0.35, -2.40, 10.09, -0.01, 0.04, 0.08
41981, 28.00, 22.00, -0.65, 1.78, 9.21, -0.08, 0.11, -0.05
41992, 28.00, 22.00, -0.63, -0.69, 9.66, -0.04, 0.09, 0.02
42001, 28.00, 22.00, -0.63, -0.69, 9.66, -0.04, 0.09, 0.02
42011, 28.00, 22.00, 1.31, -2.57, 8.72, -0.07, 0.06, -0.10
42021, 28.00, 22.00, 0.95, 3.98, 9.47, -0.04, 0.11, 0.07
42031, 28.00, 22.00, 0.97, -5.20, 10.25, -0.02, 0.03, -0.04
42042, 28.00, 22.00, 2.08, 1.27, 8.33, -0.01, 0.05, 0.01
42051, 28.00, 22.00, 2.08, 1.27, 8.33, -0.01, 0.05, 0.01
42061, 28.00, 22.00, -0.45, -4.08, 11.09, -0.04, 0.05, 0.06
42071, 28.00, 22.00, 1.77, 3.76, 7.08, -0.07, 0.08, -0.08
42081, 28.00, 22.00, 2.46, -2.92, 9.12, 0.01, 0.04, 0.05
42091, 28.00, 22.00, -1.26, 1.45, 10.29, -0.05, 0.07, -0.01
42101, 28.00, 22.00, 0.17, -1.20, 9.51, -0.06, 0.08, -0.06
42112, 28.00, 22.00, 0.67, -2.46, 8.94, -0.06, 0.02, -0.12
42121, 28.00, 22.00, 0.67, -2.46, 8.94, -0.06, 0.02, -0.12
42131, 28.00, 22.00, -2.62, 2.75, 9.70, -0.07, 0.08, 0.05
42141, 28.00, 22.00, 2.34, -2.33, 8.26, -0.01, 0.09, -0.01
42151, 28.00, 22.00, 0.72, -0.76, 10.22, -0.06, 0.03, -0.01
42161, 28.00, 22.00, -1.94, 2.62, 10.33, -0.03, 0.05, -0.04
42171, 28.00, 22.00, 0.84, -3.99, 8.87, -0.03, 0.05, 0.03
42181, 28.00, 22.00, -0.38, 2.43, 9.37, -0.06, 0.09, -0.06
42191, 28.00, 22.00, 2.34, -3.65, 10.36, -0.02, 0.04, 0.01
42202, 28.00, 22.00, 0.71, -0.42, 9.02, -0.08, 0.06, -0.04
42211, 28.00, 22.00, 0.71, -0.42, 9.02, -0.08, 0.06, -0.04
42221, 28.00, 22.00, 0.75, 0.59, 9.79, -0.03, 0.09, 0.07
42231, 28.00, 22.00, 0.85, -2.99, 9.46, -0.01, 0.03, -0.07
42242, 28.00, 22.00, 2.78, -0.27, 8.69, -0.01, 0.07, -0.05
42251, 28.00, 22.00, 2.78, -0.27, 8.69, -0.01, 0.07, -0.05
42261, 28.00, 22.00, 0.40, -3.00, 11.12, -0.02, 0.06, 0.01
42271, 28.00, 22.00, 0.37, 2.99, 7.38, -0.08, 0.08, -0.03
42281, 28.00, 22.00, 2.39, -1.69, 9.78, -0.01, 0.04, 0.03
42292, 28.00, 22.00, 0.85, -4.98, 10.79, -0.04, 0.06, -0.00
42301, 28.00, 22.00, 0.85, -4.98, 10.79, -0.04, 0.06, -0.00
42311, 28.00, 22.00, -0.85, 4.11, 9.05, 0.01, 0.04, 0.04
42321, 28.00, 22.00, -1.52, -4.19, 11.94, -0.06, 0.06, -0.03
42332, 28.00, 22.00, 0.15, -4.62, 9.82, 0.01, 0.04, -0.07
42341, 28.00, 22.00, 0.15, -4.62, 9.82, 0.01, 0.04, -0.07
42352, 28.00, 22.00, 0.78, 2.58, 10.16, -0.01, 0.07, -0.04
42362, 28.00, 22.00, 1.32, -2.14, 9.01, -0.05, 0.07, 0.06
42372, 28.00, 22.00, 1.16, 0.38, 7.79, -0.07, 0.08, -0.04
42382, 28.00, 22.00, 0.64, -1.53, 10.85, 0.01, 0.03, -0.01
42392, 28.00, 22.00, -2.24, 2.60, 9.76, -0.08, 0.08, 0.01
42402, 28.00, 22.00, 2.31, -3.39, 8.84, -0.07, 0.06, -0.04
42412, 28.00, 22.00, 0.49, 1.59, 9.23, 0.02, 0.06, 0.05
42421, 28.00, 22.00, 0.49, 1.59, 9.23, 0.02, 0.06, 0.05
42432, 28.00, 22.00, -0.23, 4.07, 8.04, -0.06, 0.08, 0.03
42442, 28.00, 22.00, 2.25, -1.00, 9.60, -0.00, 0.06, -0.01
42452, 28.00, 22.00, -1.51, -3.79, 10.75, -0.05, 0.04, 0.04
42462, 28.00, 22.00, -1.26, 2.68, 8.79, -0.02, 0.06, -0.09
42472, 28.00, 22.00, 1.18, -2.58, 10.31, -0.03, 0.03, 0.05
42482, 28.00, 22.00, -1.45, 0.51, 9.49, -0.08, 0.09, -0.04
42492, 28.00, 22.00, 2.73, -1.22, 8.81, -0.01, 0.04, -0.00
42502, 28.00, 22.00, -1.27, 1.55, 9.05, -0.03, 0.08, 0.03
42512, 28.00, 22.00, 0.86, -2.87, 10.50, -0.08, 0.05, -0.09
42522, 28.00, 22.00, -0.36, 3.09, 9.94, -0.02, 0.11, 0.08
42532, 28.00, 22.00, 0.89, -6.79, 9.05, -0.02, 0.04, -0.03
42542, 28.00, 22.00, -2.00, 2.05, 9.76, -0.05, 0.05, -0.01
42552, 28.00, 22.00, 0.47, 2.64, 9.14, -0.01, 0.08, -0.01
42562, 28.00, 22.00, 0.95, -4.42, 8.58, -0.07, 0.05, 0.05
42572, 28.00, 22.00, -0.21, 3.29, 10.60, -0.02, 0.06, -0.08
42582, 28.00, 22.00, -0.49, -2.81, 11.93, -0.01, 0.02, 0.06
42592, 28.00, 22.00, -0.86, 1.53, 8.56, -0.06, 0.09, -0.05
42602, 28.00, 22.00, 2.43, -1.70, 9.33, -0.04, 0.06, -0.04
42612, 28.00, 22.00, 0.43, 0.70, 9.37, 0.00, 0.08, 0.08
42622, 28.00, 22.00, -0.07, -2.20, 8.94, -0.08, 0.03, -0.12
42631, 28.00, 22.00, -0.07, -2.20, 8.94, -0.08, 0.03, -0.12
42642, 28.00, 22.00, 1.16, -4.44, 10.48, -0.01, 0.04, -0.01
42652, 28.00, 22.00, -1.18, 0.01, 9.81, -0.05, 0.04, -0.02
42662, 28.00, 22.00, -0.65, 3.63, 8.74, -0.02, 0.05, -0.02
42672, 28.00, 22.00, 1.24, -3.76, 10.31, -0.05, 0.03, 0.04
42682, 28.00, 22.00, -0.75, 1.61, 9.49, -0.05, 0.09, -0.06
42692, 28.00, 22.00, 3.21, -3.05, 8.31, -0.00, 0.05, 0.04
42702, 28.00, 22.00, -0.45, 2.35, 9.49, -0.05, 0.06, -0.01
42712, 28.00, 22.00, -0.39, -2.38, 10.87, -0.08, 0.08, -0.06
42722, 28.00, 22.00, 0.46, 1.29, 8.90, 0.00, 0.09, 0.08
42732, 28.00, 22.00, 0.48, -4.91, 9.60, -0.03, 0.00, -0.10
42742, 28.00, 22.00, -2.20, 3.72, 11.00, -0.09, 0.06, 0.07
42752, 28.00, 22.00, 0.65, -0.92, 8.38, -0.02, 0.08, -0.00
42762, 28.00, 22.00, 2.96, -1.45, 8.41, -0.04, 0.05, 0.01
42772, 28.00, 22.00, -0.69, 3.00, 10.31, -0.03, 0.07, -0.05
42782, 28.00, 22.00, 0.25, -2.67, 10.14, -0.02, 0.02, 0.02
42792, 28.00, 22.00, -2.01, 0.80, 9.27, -0.08, 0.11, -0.04
42802, 28.00, 22.00, 3.56, -3.12, 10.16, -0.02, 0.05, -0.01
42812, 28.00, 22.00, -0.66, 1.85, 9.18, -0.03, 0.04, 0.02
42822, 28.00, 22.00, 0.60, -1.58, 8.12, -0.09, 0.08, -0.06
42832, 28.00, 22.00, 0.17, 0.91, 10.12, -0.05, 0.11, 0.07
42842, 28.00, 22.00, 1.20, -1.70, 11.12, 0.01, 0.02, -0.05
42852, 28.00, 22.00, -2.34, 2.67, 9.05, -0.07, 0.03, 0.04
42862, 28.00, 22.00, 2.32, 1.24, 7.85, -0.02, 0.06, -0.06
42872, 28.00, 22.00, 0.24, -2.14, 10.72, -0.03, 0.08, 0.06
42882, 28.00, 22.00, -0.82, -1.18, 9.98, -0.04, 0.09, -0.03
42892, 28.00, 22.00, 0.54, -1.62, 9.27, -0.00, 0.01, 0.01
42902, 28.00, 22.00, -2.09, 3.55, 10.21, -0.07, 0.08, -0.00
42912, 28.00, 22.00, 1.76, -4.36, 9.69, -0.06, 0.08, -0.04
42922, 28.00, 22.00, 1.47, 0.83, 8.15, 0.02, 0.06, 0.05
42932, 28.00, 22.00, 0.17, -3.30, 10.01, -0.07, 0.02, -0.06
42942, 28.00, 22.00, -0.18, 3.31, 9.20, -0.06, 0.08, 0.04
42952, 28.00, 22.00, -0.05, -3.64, 9.65, 0.01, 0.06, -0.04
42962, 28.00, 22.00, -0.37, -1.43, 10.04, -0.07, 0.04, 0.03
42972, 28.00, 22.00, 0.17, 2.71, 9.12, -0.02, 0.03, -0.07
42982, 28.00, 22.00, 1.29, -1.78, 8.96, -0.04, 0.05, 0.05
42992, 28.00, 22.00, -0.64, -0.35, 10.54, -0.08, 0.10, -0.05
43002, 28.00, 22.00, 0.88, -1.86, 11.24, -0.01, 0.04, -0.00
43012, 28.00, 22.00, -2.47, 3.05, 8.59, -0.06, 0.07, 0.06
43022, 28.00, 22.00, 2.02, -2.58, 9.77, -0.08, 0.08, -0.07
43032, 28.00, 22.00, 0.10, 0.50, 8.95, 0.03, 0.08, 0.05
43042, 28.00, 22.00, 0.34, -4.40, 8.43, -0.03, 0.00, -0.05
43052, 28.00, 22.00, 0.87, 5.77, 8.63, -0.07, 0.04, 0.02
43062, 28.00, 22.00, 0.28, -0.89, 11.33, -0.01, 0.10, -0.02
43072, 28.00, 22.00, -1.88, -3.67, 9.59, -0.05, 0.03, 0.04
43082, 28.00, 22.00, 0.34, 3.50, 8.72, -0.02, 0.05, -0.10
43092, 28.00, 22.00, 0.09, -1.53, 10.63, -0.02, 0.04, 0.07
43102, 28.00, 22.00, 0.36, 1.64, 7.67, -0.08, 0.11, -0.03
43112, 28.00, 22.00, 2.28, -2.76, 10.14, -0.02, 0.04, -0.03
43122, 28.00, 22.00, -1.44, 0.55, 9.67, -0.04, 0.07, 0.05
43132, 28.00, 22.00, 1.64, -0.62, 8.38, -0.08, 0.04, -0.10
43142, 28.00, 22.00, -0.63, 1.37, 9.59, -0.00, 0.09, 0.07
43152, 28.00, 22.00, -1.54, -6.73, 10.78, -0.03, 0.04, -0.03
43162, 28.00, 22.00, -0.39, 4.59, 8.22, -0.05, 0.04, -0.02
43172, 28.00, 22.00, 2.50, 0.76, 9.20, -0.02, 0.09, -0.01
43182, 28.00, 22.00, -2.19, -4.22, 10.95, -0.05, 0.07, 0.05
43192, 28.00, 22.00, 0.10, 1.94, 8.37, -0.04, 0.08, -0.07
43202, 28.00, 22.00, 0.86, -2.07, 9.49, -0.01, 0.03, 0.07
43212, 28.00, 22.00, -1.19, 2.47, 8.87, -0.07, 0.08, -0.06
43222, 28.00, 22.00, 1.45, -2.52, 8.89, -0.03, 0.06, -0.02
43232, 28.00, 22.00, -0.39, -0.81, 9.35, -0.02, 0.09, 0.07
